,Date,Instrument,e_p,b_p,ebit_ev,rev_ev,90_days,1_yr,fwd_ret
450,2016-08-08,NWSA.OQ,0.0133901001637827,1.7398103179099254,0.0175221742633673,0.4105722095816395,0.0456026058631922,-0.0802292263610315,-0.0482866043613706
2629,2016-11-07,NWSA.OQ,-0.0018350759423141,1.410561707658842,0.0008232656368141,0.2696194960566301,-0.0825825825825825,-0.1537396121883656,0.013911620294599
4320,2017-02-09,NWSA.OQ,-0.0430900775927133,1.6277648276833625,-0.0034399206079568,0.3639436003218374,0.0635193133047209,0.1525581395348838,0.0581113801452783
7329,2017-05-09,NWSA.OQ,-0.0006528098176981,1.4543297118679102,0.0128023227330022,0.3050963176611872,0.0745901639344261,0.0745901639344261,0.0434782608695651
9922,2017-08-10,NWSA.OQ,-0.0533455591324245,1.338477296464485,0.0127830626648581,0.3091717481733124,0.0788643533123027,0.0125832716506291,0.0497076023391813
12198,2017-11-09,NWSA.OQ,0.0087143659754366,1.3985275866167617,0.0226750280242834,0.311101384493169,0.0692479523454951,0.1848184818481848,0.0898328690807799
13436,2018-02-08,NWSA.OQ,-0.0087165137929138,1.1404980697716127,0.0254078703398853,0.2637578920997617,0.1060070671378092,0.1775771256583898,0.0600638977635783
16916,2018-05-10,NWSA.OQ,-0.1217200866193553,1.0461668792328456,-0.1151389081909809,0.2701633798696448,0.0600638977635783,0.3052714398111722,-0.080168776371308
19357,2018-08-09,NWSA.OQ,-0.0409674668104764,1.020452370338167,-0.016228710546687,0.2632766114592063,-0.080168776371308,0.1362620997766195,-0.119921363040629
21613,2018-11-07,NWSA.OQ,0.0129569337633391,1.1880610255671704,0.0237267728875718,0.2824828998501481,-0.119921363040629,-0.0647632311977716,-0.0536113179448993
23010,2019-02-07,NWSA.OQ,0.0142259921228333,1.387258852904506,0.0262961027391708,0.3321147206528927,-0.0341945288753798,-0.1878594249201277,-0.1007081038552322
26515,2019-05-09,NWSA.OQ,0.0013723387163599,1.274765433626713,0.0093370337569734,0.2941165633446637,-0.1007081038552322,-0.3110307414104882,0.1399825021872265
29207,2019-08-08,NWSA.OQ,-0.0063848477440141,1.144765642573829,0.0114895586981793,0.2750801140748563,0.1399825021872265,-0.1461336828309305,0.0222563315425941
31638,2019-11-07,NWSA.OQ,-0.0276091944746326,1.0598525138852355,0.006612538741275,0.2536613222062904,-0.0277372262773721,-0.0579915134370579,0.0863363363363363
33199,2020-02-06,NWSA.OQ,0.0101301008400636,1.0675934508857634,0.0202343079369281,0.261254423831484,0.0523636363636363,0.1613162118780096,-0.3331029716655148
36585,2020-05-07,NWSA.OQ,-0.1381873485439992,1.482579881913154,0.0118349718065876,0.3943830310842287,-0.3331029716655148,-0.1890756302521008,0.3999999999999999
39288,2020-08-06,NWSA.OQ,-0.0567351658863868,1.0835416316135649,-0.0013251309847776,0.2548226883727336,0.3999999999999999,-0.0138686131386861,0.0362694300518133
41915,2020-11-05,NWSA.OQ,0.0041102629437711,0.9234793713961168,0.0135869921047053,0.2396971857138439,-0.0233693756539937,0.0852713178294573,0.4499999999999999
43322,2021-02-04,NWSA.OQ,0.0218483227317228,0.7690420438599078,0.0339878325788148,0.2153454799088167,0.5037037037037038,0.4305849189570121,0.2807881773399014
116,2016-08-03,TSLA.OQ,-0.0094675466002448,0.0813846436120082,-0.0079151803601687,0.0409612107568892,0.0145129403306973,-0.0826392556778937,-0.1043004561760927
1517,2016-10-26,TSLA.OQ,0.0007158518538839,0.0877060199338891,0.0024464292177733,0.0761238050738103,-0.1230215515372272,-0.0443698908472331,0.3524030854430378
4711,2017-02-22,TSLA.OQ,-0.0035248771051506,0.1380735238774541,-0.0037006423115157,0.0581176165142941,0.4782726191763049,0.459264792189084,0.1371430660670543
6855,2017-05-03,TSLA.OQ,-0.007285388364442,0.1100211942330419,-0.0054399904626535,0.0532118364601789,0.2478735355480659,0.4703351770434454,0.0478104301974149
9130,2017-08-02,TSLA.OQ,-0.0056634433614442,0.08595836844437,-0.0042887701049961,0.0424060649493933,0.0478104301974149,0.4131650839078962,-0.0147595814538648
11307,2017-11-01,TSLA.OQ,-0.0108805308834486,0.0827662092924984,-0.0086306337275481,0.0460100321874179,-0.0749373361376012,0.7131576139152702,0.0744985673352436
13344,2018-02-07,TSLA.OQ,-0.0129061457545107,0.0809749949642923,-0.0105458906727647,0.054199029190845,0.1394411784133695,0.2815750371471024,-0.1271014492753623
15998,2018-05-02,TSLA.OQ,-0.015783701588888,0.0990040768643214,-0.0116841794268297,0.0627526167190053,-0.1500381022268636,0.0192581060041967,-0.0010293873484973
18443,2018-08-01,TSLA.OQ,-0.0123223394958465,0.067085197843886,-0.0067715854960187,0.0580272422075647,-0.0010293873484973,-0.1332507418825087,-0.0410184815848955
20180,2018-10-24,TSLA.OQ,0.0068968377467919,0.0998238424754096,0.0084197503036034,0.1233528476390195,-0.0591879993477906,-0.1154919213906858,0.0702599653379547
22633,2019-01-30,TSLA.OQ,0.0024405335053029,0.0861419635098774,0.0060594550849144,0.1081251645720563,-0.0668782109398609,-0.1285315119528098,-0.1622890824885836
24871,2019-04-24,TSLA.OQ,-0.0145255780464642,0.0952793182913308,-0.0076628310519035,0.0768884279187425,-0.1005945964741471,-0.0784851615661406,0.0240470115209152
27418,2019-07-24,TSLA.OQ,-0.0103373953840663,0.1446910549117271,-0.0008951673371714,0.1295680903786586,0.0240470115209152,-0.1420612813370474,-0.0385080036242825
29950,2019-10-23,TSLA.OQ,0.0033142990544421,0.1399885754463668,0.0065787749860617,0.1198439847894432,0.113014596626169,-0.1172270363951472,1.281254908119993
32632,2020-01-29,TSLA.OQ,0.001386253861675,0.0873736005387208,0.0038157670664138,0.08750193794534,0.7728784596136826,0.8923522897531104,0.377837828534054
35380,2020-04-29,TSLA.OQ,0.0001658487850004,0.0950831815505776,0.0022054130781443,0.0576392894004109,0.377837828534054,2.279434657927079,0.9891444204319746
37498,2020-07-22,TSLA.OQ,0.000516926837671,0.0489837883196933,0.0014985949772296,0.0289920489825587,1.1749873652866372,5.958875972380037,0.3271118423944785
40123,2020-10-21,TSLA.OQ,0.0007504592428651,0.0401020404079067,0.0017781053382729,0.0219041600027978,0.3966306912436306,6.051521623064601,1.0446715881128146
42910,2021-01-27,TSLA.OQ,0.0004036446961761,0.0332259384167217,0.0009340377553765,0.0162121189721581,1.0561530408299231,5.742716249746414,-0.1457600444362154
1408,2016-10-26,FFIV.OQ,0.0132014483891845,0.1436377208487777,0.0221906919914173,0.0712883664075871,-0.0285249898415277,0.0859375,0.2192571524176008
3551,2017-01-25,FFIV.OQ,0.0099674875141317,0.1264204059412723,0.0165234261089601,0.0608535078433288,0.2272650724149545,0.5756756756756756,-0.057975986277873
6092,2017-04-26,FFIV.OQ,0.0100833896772459,0.1282487688012836,0.0169894718353882,0.063030709426203,-0.057975986277873,0.3171527244819649,-0.0662782228696287
8429,2017-07-26,FFIV.OQ,0.0118793531998924,0.1465252812768825,0.0196664125885499,0.0718528800119727,-0.0662782228696287,0.0418529053230394,-0.0693447737909515
10644,2017-10-25,FFIV.OQ,0.0177182951827861,0.1604703767513304,0.0251503207751707,0.0809719773579503,0.0024365652831457,-0.0891671119932819,0.1912664487469615
12718,2018-01-24,FFIV.OQ,0.0106047982134188,0.1471686331627289,0.0196538656939635,0.0713374703160112,0.2017417772892533,0.0628926114268619,0.1051150355308521
15336,2018-04-25,FFIV.OQ,0.0122589754032823,0.1371541360075318,0.0184560455244715,0.0673478272039985,0.1051150355308521,0.2368690448066777,0.1154262430763353
17715,2018-07-25,FFIV.OQ,0.0116463171147128,0.120120465601286,0.01631059805208,0.0573473866860682,0.1154262430763353,0.4720215089900856,-0.0776255707762556
20206,2018-10-24,FFIV.OQ,0.0109561945402103,0.105990325418112,0.0160235686677423,0.0507448929366949,-0.087418116105715,0.3027005239822651,-0.0121287128712871
22306,2019-01-23,FFIV.OQ,0.0133257969489382,0.1434517638812907,0.0190213100203763,0.062568236534653,-0.0367465154166415,0.1231970731020895,0.0288774743172137
24905,2019-04-24,FFIV.OQ,0.0124448330013549,0.1573100132215682,0.0187447483561486,0.0679899063119388,0.0288774743172137,0.0457121028840645,-0.0948554033485541
27505,2019-07-24,FFIV.OQ,0.009881614771164,0.1867829369227666,0.0139435543012358,0.0731022578398919,-0.0948554033485541,-0.1514269406392694,-0.0696172731553104
29966,2019-10-23,FFIV.OQ,0.0112320100446592,0.2086227105205467,0.0177496833173655,0.0790221024980795,-0.0634436996411402,-0.144059405940594,-0.0406304222093696
32468,2020-01-27,FFIV.OQ,0.0116052488503651,0.227266030999906,0.018471822357523,0.0776927400336128,-0.0907222146087434,-0.1581551735075811,-0.013413715146948
35146,2020-04-27,FFIV.OQ,0.0094668960005202,0.3081949003219931,0.0137874758807036,0.0962730712581907,-0.013413715146948,-0.165583173996176,0.1552092881148794
37785,2020-07-27,FFIV.OQ,0.0082261876292735,0.253583371143013,0.0112610388244111,0.0748390353047498,0.1552092881148794,0.0090739258073127,-0.1697302300978578
40378,2020-10-26,FFIV.OQ,0.0103409717953568,0.2972306043763138,0.0145803590362259,0.0919192192735694,-0.0898746104225556,-0.1251306347105135,0.6609062674205624
42811,2021-01-26,FFIV.OQ,0.0080895332721857,0.2215805813447906,0.0126276706008655,0.0634218447931558,0.6248052352757867,0.6597166958459335,-0.0154392021480629
1207,2016-10-21,MCD.N,0.013313155623408,-0.0169530312435134,0.0182716659043584,0.0537400462119718,-0.1057299843014129,0.0155999286860402,0.0653910295795663
3421,2017-01-23,MCD.N,0.0118063032275434,-0.0218071344096481,0.0149482690365241,0.047919189235019,0.0977661210093154,0.0078883999003569,0.1058658757620694
5853,2017-04-24,MCD.N,0.0114992965677667,-0.0192235524117721,0.0150832425163021,0.0435147789967871,0.1058658757620694,0.0510531673322369,0.1312672278924234
8203,2017-07-24,MCD.N,0.0112454484264757,-0.0161261874575351,0.0146733117272996,0.0403239456512421,0.1312672278924234,0.2476378276230384,0.0792229173526506
10559,2017-10-24,MCD.N,0.0148427704867481,-0.0274020378216889,0.0149204354231015,0.0376468354828693,0.0470896428343237,0.4617786102934618,0.0524774225042714
12978,2018-01-30,MCD.N,0.0050921356831058,-0.0238172311612851,0.0124181157169055,0.0325058681199054,0.042868371727432,0.4089201110929585,-0.0292207792207791
15750,2018-04-30,MCD.N,0.0111886299499405,-0.0383865835449901,0.0134844499037418,0.0339582669853666,-0.0581087922596614,0.1855837994760321,-0.0674868609651219
18035,2018-07-26,MCD.N,0.012162129007788,-0.0475577202596857,0.0147651507786779,0.0351338403350949,-0.017369414726243,0.0018607635546998,0.1345587293454593
20048,2018-10-23,MCD.N,0.0126156106310859,-0.0523378713569377,0.0147777228829354,0.0337476630008648,0.1149222732708163,0.0829563516322289,0.0260795935647757
22589,2019-01-30,MCD.N,0.0103389180246938,-0.0457182820361365,0.01254579350082,0.0322902776151377,0.0486327448944272,0.0621128900315532,0.08692303460417
25422,2019-04-30,MCD.N,0.0091621668266261,-0.0451825042641862,0.0115805064214475,0.0286425551676239,0.0845364220233848,0.2088228095937347,0.0911575644075519
27775,2019-07-26,MCD.N,0.00956671845562,-0.042941441506115,0.0118746220296386,0.0284912982906547,0.0919866274946814,0.3689357378714759,-0.0756563688653864
29877,2019-10-22,MCD.N,0.0099439278473371,-0.0531810587379945,0.0124542766514275,0.0284569438225778,-0.0634928094745745,0.1248659328252892,0.0761278667135041
32663,2020-01-29,MCD.N,0.0105645274267297,-0.0551697872609584,0.0124085946588718,0.0298116019860529,0.118156220669517,0.1994630271842488,-0.1253497481813094
35615,2020-04-30,MCD.N,0.0090030652859497,-0.0755886592541738,0.0113892501745452,0.0300871237380231,-0.1323896752706078,-0.0504252733900364,0.0462785242055876
37847,2020-07-28,MCD.N,0.0035245797720289,-0.0689405763552857,0.0057770148410038,0.0217716073784551,0.0554509761738288,-0.068716780561883,0.0865267019975539
42188,2020-11-09,MCD.N,0.010777500691408,-0.0518030543558821,0.0120611366234327,0.0274066617763047,0.0400975609756097,0.1031663907284767,-0.0300159459712973
43035,2021-01-28,MCD.N,0.0086136417524062,-0.0489405208745305,0.0101755123303597,0.0274080684413349,-0.0724312687805535,-0.0334158994251531,0.1372691229088096
804,2016-08-25,ADSK.OQ,-0.0073526094256179,0.0997094701842705,-0.0039749289684979,0.043090420924248,0.0961968680089486,0.3404882154882154,0.1814756671899529
3006,2016-11-29,ADSK.OQ,-0.0089036183938775,0.0661286951578885,-0.0074809971003488,0.0314664620303333,0.1062766426576511,0.1659178931061193,0.1602444857826201
5125,2017-03-02,ADSK.OQ,-0.0095786638164636,0.0405242662961808,-0.0085907090590552,0.0270607335360239,0.1602444857826201,0.5523555555555555,0.097457627118644
7637,2017-05-18,ADSK.OQ,-0.0065303513992729,0.0256024039040939,-0.0058793425706521,0.0248745355972625,0.125557904627672,0.7054636056237764,0.1542314515287488
10048,2017-08-24,ADSK.OQ,-0.0058989354287141,0.0129244036649951,-0.0047718283154237,0.0206600815244145,-0.0287997190271314,0.6060694061274865,0.1748485670373383
12372,2017-11-28,ADSK.OQ,-0.0043738170255527,0.0039174504744725,-0.003706157881339,0.0187233642769999,0.1678799316976722,0.7896983886517008,-0.0775682954982684
14548,2018-03-06,ADSK.OQ,-0.0068126711865222,-0.0100521257853008,-0.0037310460007106,0.0215234716165995,0.1196525312908649,0.4362568895279177,0.1589221656794859
17106,2018-05-24,ADSK.OQ,-0.0029870425936726,-0.0046618164750764,-0.0010079085479074,0.0200828468317921,0.2076849517517167,0.2290542333893654,-0.0187877915346961
19478,2018-08-23,ADSK.OQ,-0.0013997941889001,-0.0085835095441189,-3.150775645030744e-05,0.0214147718007256,-0.0187877915346961,0.1856136383404367,-0.0972782627833614
21953,2018-11-20,ADSK.OQ,-0.0008387539780635,-0.0119725937037512,0.0010394287727799,0.0229751998638893,-0.1014312837739156,-0.0369413790404633,0.3247460381958553
24021,2019-02-28,ADSK.OQ,0.0020069420554258,-0.006541948678351,0.0015102390314228,0.0220932388465889,0.1744236311239191,0.4206902562314798,0.0400588920925095
26881,2019-05-23,ADSK.OQ,-0.0006167799991003,-0.0062519063545168,0.0008576279793847,0.0182836341692014,0.0497182836976037,0.2204146271235243,-0.1140143918839211
29476,2019-08-27,ADSK.OQ,0.0011720803529401,-0.0056650550392105,0.0025067085175958,0.0226713433237274,-0.0700222882615155,-0.0420891524775205,0.1370747619998669
32035,2019-11-26,ADSK.OQ,0.0020612866624078,-0.005300009934077,0.0034135956739724,0.0254795135027154,0.2193032552826956,0.1930706901369099,0.0576697892271662
34165,2020-02-27,ADSK.OQ,0.0030429314375789,-0.0032114701287347,0.0031477733969414,0.0206476485475525,0.0696944576030318,0.1306878638042186,0.106061444782729
37108,2020-05-27,ADSK.OQ,0.0016213256563739,-0.0033913744180693,0.0027850270491009,0.0215056535081837,0.0479362248911732,0.2286926577296766,0.2623992793153495
39738,2020-08-25,ADSK.OQ,0.0018948500971039,0.0012986090787688,0.0027049776189693,0.017579466646839,0.2623992793153495,0.8006853226727584,0.0266809387884554
42382,2020-11-24,ADSK.OQ,0.0025595839604334,0.0013417486267627,0.0033907411902965,0.0184323168358359,0.0433503887836912,0.4372849372849374,0.0967679654013975
44569,2021-02-25,ADSK.OQ,0.0149383850038715,0.0158268525416855,0.0025138228556946,0.0170966276939653,0.104101068999028,0.4880029337803855,0.0092947928035771
2092,2016-11-02,HST.OQ,0.0092557011574626,0.613384830911849,0.0100993816189432,0.0854816940949775,-0.1231300345224395,-0.1452607964105439,0.2072517643724665
4658,2017-02-22,HST.OQ,0.0090393470528897,0.5017555022850047,0.009299623592448,0.0767505971796487,0.1211771413184881,0.1862357762112436,-0.0217983651226159
6508,2017-04-28,HST.OQ,0.0114744969066858,0.5102519953568008,0.0107706626363417,0.076819329279305,-0.0344271113501883,0.1241386196236451,0.0038997214484679
8424,2017-07-26,HST.OQ,0.0155381214719836,0.5254104789169319,0.0163548620324819,0.0844708107125678,-0.0648676699532952,0.0455812718880426,0.0948945615982241
11360,2017-11-01,HST.OQ,0.00760036146309,0.5173361422809056,0.0109731739954928,0.0735848138521285,0.0728656878738445,0.3339288988947873,-0.0258489609731373
13899,2018-02-21,HST.OQ,0.0062624437943872,0.4746523975898068,0.0078091224624988,0.0749675756399892,-0.0336852689793867,0.0660011092623404,0.0109261186264306
16030,2018-05-02,HST.OQ,0.0183044700051458,0.5136104054013061,0.0172147143947326,0.0749870730592563,-0.0640655105973028,0.0794444444444442,0.1003602676273807
19055,2018-08-07,HST.OQ,0.0133803089407247,0.4569791637267616,0.0146369358155908,0.078235452704461,0.0673989016475289,0.1897607122982751,-0.0958840037418151
20898,2018-11-01,HST.OQ,0.0205758765222864,0.4678775400502521,0.0374818324026454,0.069456348489353,-0.1063337956541842,-0.0152827305145187,-0.0390507180952164
23455,2019-02-19,HST.OQ,0.0244943869293525,0.6058116688071562,0.0283212158512499,0.0915562346165109,-0.0135342740722536,-0.0479164726181721,0.0518358531317493
25521,2019-05-01,HST.OQ,0.0132905114845376,0.5368366278673747,0.0133499150210648,0.0821078844215934,0.0726872246696033,0.0055588444046112,-0.1375770020533879
29317,2019-08-08,HST.OQ,0.0211866257719389,0.5531487225142231,0.0208484692176668,0.0904043270461985,-0.1162546028406102,-0.1776462795345383,0.0363095238095236
31188,2019-11-05,HST.OQ,0.0291599874961511,0.5942139843305373,0.0274206775645228,0.0831848439577591,0.0475330926594461,-0.0561165288932028,-0.0376556027167594
33600,2020-02-19,HST.OQ,0.006013385606186,0.5501496156459463,0.0107831132265066,0.0851164085453248,-0.02249615188441,-0.1533897950125712,-0.338719329742669
36603,2020-05-07,HST.OQ,-0.0003849641018477,0.9064621384841404,-0.0008668904690928,0.1013298637206329,-0.35,-0.4232497962718636,-0.0190045248868778
38351,2020-07-30,HST.OQ,-0.0462761668727121,0.8830596956932036,-0.0340604975080938,0.009664548879707,-0.1194151096669374,-0.3632798345719717,0.0138376383763838
41376,2020-11-04,HST.OQ,-0.0411312269341205,0.8412847119240877,-0.0260107256739357,0.0183932988694259,0.0213754646840149,-0.3498990011310544,0.4585987261146498
44014,2021-02-18,HST.OQ,-0.0062021608468231,0.6125602923870188,-0.0043706992299423,0.019779266006688,0.1679417122040074,-0.077675489067894,0.0960698689956331
