,Instrument,Market Capitalization,Original Announcement Date Time
8103,HPQ,23965597779.51,2016-08-24T17:00:00Z
8104,UAA,9225679167.6,2021-05-04T10:55:04Z
8105,UAA,7276096002.37,2021-02-10T11:57:39Z
8106,UAA,4782098724.2,2020-10-30T12:01:57Z
8107,UAA,4214801635.42,2020-07-31T11:04:45Z
8108,UAA,3898765242.25,2020-05-11T10:55:05Z
8109,UAA,9199840467.48,2020-02-11T11:58:40Z
8110,UAA,8584005165.93,2019-11-04T11:57:12Z
8111,UAA,10713231119.4,2019-07-30T10:56:46Z
8112,UAA,8974865284.98,2019-05-02T10:57:39Z
8113,UAA,7583183237.49,2019-02-12T13:01:49Z
8114,UAA,9046628283.38,2018-10-30T10:59:42Z
8115,UAA,9681854432.96,2018-07-26T12:01:28Z
8116,UAA,6790706111.0,2018-05-01T06:30:00Z
8117,UAA,6127150071.09,2018-02-13T16:00:00Z
8118,UAA,6943968722.72,2017-10-31T17:00:00Z
8119,UAA,9227414134.72,2017-08-01T17:00:00Z
8120,UAA,8359470438.22,2017-04-27T06:30:00Z
8121,UAA,11874876356.89,2017-01-31T17:00:00Z
8122,UAA,15887520735.06,2016-10-25T17:00:00Z
8123,UAA,16730004916.7,2016-07-26T12:00:00Z
8124,PLD,78412947952.0,2021-04-19T12:07:41Z
8125,PLD,73670964180.0,2021-01-26T13:04:55Z
8126,PLD,74334836160.0,2020-10-20T12:19:04Z
8127,PLD,68931858060.0,2020-07-21T11:49:34Z
8128,PLD,59400627374.61,2020-04-21T12:22:16Z
8129,PLD,56316416814.5,2020-01-22T13:03:03Z
8130,PLD,53784813380.0,2019-10-15T12:03:45Z
8131,PLD,50526519300.0,2019-07-16T10:06:20Z
8132,PLD,45378880397.3,2019-04-16T12:22:08Z
8133,PLD,36966001600.0,2019-01-22T13:08:57Z
8134,PLD,42674793717.15,2018-10-16T12:09:07Z
8135,PLD,35028338530.0,2018-07-17T17:00:00Z
8136,PLD,33577996531.14,2018-04-17T17:00:00Z
8137,PLD,34324609820.0,2018-01-23T17:00:00Z
8138,PLD,33752025980.0,2017-10-17T17:00:00Z
8139,PLD,31097671600.0,2017-07-18T13:05:00Z
8140,PLD,27473561957.08,2017-04-18T17:00:00Z
8141,PLD,27905533060.0,2017-01-24T13:00:00Z
8142,PLD,28212956540.0,2016-10-20T13:00:00Z
8143,PLD,25763997680.0,2016-07-19T13:00:00Z
8144,HII,8295749853.75,2021-05-06T15:44:35Z
8145,HII,6903181516.64,2021-02-11T12:15:00Z
8146,HII,5699270675.5,2020-11-05T17:35:47Z
8147,HII,7062352231.48,2020-08-06T11:15:10Z
8148,HII,7420297810.38,2020-05-07T16:39:11Z
8149,HII,10261081564.16,2020-02-13T12:18:40Z
8150,HII,8754241591.23,2019-11-07T12:34:31Z
8151,HII,9338452215.52,2019-08-01T11:23:19Z
8152,HII,8631304914.4,2019-05-02T11:15:13Z
8153,HII,8174631310.52,2019-02-14T12:37:15Z
8154,HII,11092971262.56,2018-11-08T12:26:49Z
8155,HII,9647262961.42,2018-08-02T11:15:04Z
8156,HII,11539172593.44,2018-05-03T17:00:00Z
8157,HII,10668077803.5,2018-02-15T17:00:00Z
8158,HII,10282078602.36,2017-11-08T17:00:00Z
8159,HII,8566998311.04,2017-08-03T17:00:00Z
8160,HII,9265374323.04,2017-05-04T11:26:11Z
8161,HII,8540168459.39,2017-02-16T12:35:00Z
8162,HII,7178342605.44,2016-11-03T17:00:00Z
8163,HII,7901172695.79,2016-08-04T12:15:00Z
8164,LUMN,14759514480.15,2021-05-05T20:15:07Z
8165,LUMN,10697029492.5,2021-02-10T21:15:07Z
8166,LUMN,11074157431.18,2020-11-04T21:21:35Z
8167,LUMN,11007946283.66,2020-08-05T20:25:50Z
8168,LUMN,10386138550.26,2020-05-06T20:15:10Z
8169,LUMN,14401926411.0,2020-02-12T21:15:03Z
8170,LUMN,13612797681.6,2019-11-07T21:34:03Z
8171,LUMN,12822085748.64,2019-08-07T20:15:05Z
8172,LUMN,13074626358.86,2019-05-08T20:15:03Z
8173,LUMN,16371987940.5,2019-02-13T21:26:06Z
8174,LUMN,22898613514.8,2018-11-08T21:31:47Z
8175,LUMN,20109695889.44,2018-08-08T16:00:00Z
8176,LUMN,17577827468.12,2018-05-09T17:00:00Z
8177,LUMN,17830975594.44,2018-02-14T17:00:00Z
8178,LUMN,10387615297.5,2017-11-08T17:00:00Z
8179,LUMN,13105632064.44,2017-08-02T20:15:00Z
8180,LUMN,12882782272.28,2017-05-03T21:18:00Z
8181,LUMN,13000293883.42,2017-02-08T17:00:00Z
8182,LUMN,14975944674.21,2016-10-31T17:00:00Z
8183,LUMN,15840967388.61,2016-08-03T16:00:00Z
8184,NTAP,16626079669.43,2021-06-02T20:01:00Z
8185,NTAP,14841688570.28,2021-02-24T21:15:00Z
8186,NTAP,9743803312.32,2020-12-01T21:01:01Z
8187,NTAP,9831667207.1,2020-08-26T20:01:00Z
8188,NTAP,9523882868.74,2020-05-27T20:01:00Z
8189,NTAP,13650209380.86,2020-02-12T21:01:00Z
8190,NTAP,13325482317.57,2019-11-13T21:01:00Z
8191,NTAP,14124253992.18,2019-08-14T20:01:00Z
8192,NTAP,17757485747.3,2019-05-22T20:07:19Z
8193,NTAP,16052692358.26,2019-02-13T21:03:41Z
8194,NTAP,18620645858.64,2018-11-14T21:01:00Z
8195,NTAP,20779800144.6,2018-08-15T20:01:00Z
8196,NTAP,18057990519.2,2018-05-23T17:00:00Z
8197,NTAP,16898592041.94,2018-02-14T17:00:00Z
8198,NTAP,11872031183.82,2017-11-15T17:00:00Z
8199,NTAP,11761385499.52,2017-08-16T17:00:00Z
8200,NTAP,10797410420.8,2017-05-24T21:01:00Z
8201,NTAP,10398259195.52,2017-02-15T21:01:00Z
8202,NTAP,9407828101.44,2016-11-16T21:01:00Z
8203,NTAP,7331943651.85,2016-08-17T21:01:00Z
8204,CAT,127009929701.1,2021-04-29T10:35:27Z
8205,CAT,99256206230.94,2021-01-29T11:32:30Z
8206,CAT,81026972909.45,2020-10-27T10:30:16Z
8207,CAT,68500581737.5,2020-07-31T10:00:11Z
8208,CAT,62888053104.36,2020-04-28T10:30:07Z
8209,CAT,81236199844.8,2020-01-31T11:30:09Z
8210,CAT,69806280861.97,2019-10-23T10:30:16Z
8211,CAT,77940916937.73,2019-07-24T11:32:42Z
8212,CAT,77980285571.62,2019-04-24T11:30:07Z
8213,CAT,73134215717.66,2019-01-28T12:30:09Z
8214,CAT,90628678416.12,2018-10-23T11:34:27Z
8215,CAT,81123844753.22,2018-07-30T11:33:09Z
8216,CAT,88078086277.36,2018-04-24T17:00:00Z
8217,CAT,93749633851.56,2018-01-25T17:00:00Z
8218,CAT,74194167011.22,2017-10-24T17:00:00Z
8219,CAT,63505936228.32,2017-07-25T12:30:00Z
8220,CAT,54644016970.08,2017-04-25T12:30:00Z
8221,CAT,54259631532.9,2017-01-26T12:30:00Z
8222,CAT,51936893370.45,2016-10-25T12:30:00Z
8223,CAT,44290565831.61,2016-07-26T17:00:00Z
8224,CPB,14468696462.5,2021-06-09T11:15:00Z
8225,CPB,14574683180.24,2021-03-10T12:15:00Z
8226,CPB,14106993497.09,2020-12-09T12:30:02Z
8227,CPB,14978290596.82,2020-09-03T11:00:00Z
8228,CPB,15313539617.25,2020-06-03T11:00:00Z
8229,CPB,14717764380.13,2020-03-04T12:30:00Z
8230,CPB,13993131201.48,2019-12-04T12:30:00Z
8231,CPB,12335100026.88,2019-08-30T11:30:00Z
8232,CPB,11635199597.28,2019-06-05T11:30:00Z
8233,CPB,10307233781.76,2019-02-27T12:33:36Z
8234,CPB,11043099618.17,2018-11-20T12:30:00Z
8235,CPB,12308432051.26,2018-08-30T11:10:40Z
8236,CPB,12650678215.04,2018-05-18T17:00:00Z
8237,CPB,14230735143.3,2018-02-16T17:00:00Z
8238,CPB,14464436753.13,2017-11-21T17:00:00Z
8239,CPB,16086438870.25,2017-08-31T12:15:00Z
8240,CPB,17513977154.1,2017-05-19T02:53:50Z
8241,CPB,19215306587.82,2017-02-17T12:32:00Z
8242,CPB,16672016889.45,2016-11-22T17:00:00Z
8243,CPB,19219450620.37,2016-09-01T12:15:00Z
8244,NEM,48234938220.21,2021-04-29T11:00:01Z
8245,NEM,48113113794.17,2021-02-18T12:00:01Z
8246,NEM,51010522744.05,2020-10-29T11:38:51Z
8247,NEM,49551574315.32,2020-07-30T10:30:01Z
8248,NEM,36576618271.68,2020-05-05T10:31:50Z
8249,NEM,35621990646.0,2020-02-20T11:55:00Z
8250,NEM,31090373844.0,2019-11-05T12:55:00Z
8251,NEM,31531300629.59,2019-07-25T10:55:00Z
8252,NEM,19053586047.65,2019-04-25T10:57:14Z
8253,NEM,18456676900.2,2019-02-21T11:55:00Z
8254,NEM,16108641736.6,2018-10-25T10:55:00Z
8255,NEM,20117772219.42,2018-07-26T10:57:13Z
8256,NEM,20842862897.41,2018-04-26T17:00:00Z
8257,NEM,20010784354.4,2018-02-21T05:00:00Z
8258,NEM,20003014002.51,2017-10-26T17:00:00Z
8259,NEM,17271426392.66,2017-07-25T17:00:00Z
8260,NEM,17518210500.8,2017-04-24T17:00:00Z
8261,NEM,18082655021.18,2017-02-21T17:00:00Z
8262,NEM,20847060380.27,2016-10-26T17:00:00Z
8263,NEM,20754369003.6,2016-07-20T17:00:00Z
8264,PFG,16392379016.96,2021-04-27T20:14:00Z
8265,PFG,13629262727.74,2021-01-28T21:15:00Z
8266,PFG,11054867968.46,2020-10-26T20:18:10Z
8267,PFG,11376467165.8,2020-07-27T20:15:00Z
8268,PFG,8567997971.84,2020-04-27T20:15:00Z
8269,PFG,15271956370.0,2020-01-28T21:15:00Z
8270,PFG,15930424181.82,2019-10-25T10:07:18Z
8271,PFG,16133507979.2,2019-07-25T20:15:00Z
8272,PFG,13960696316.7,2019-04-25T20:18:32Z
8273,PFG,12502251405.77,2019-01-29T21:15:00Z
8274,PFG,16683429906.99,2018-10-25T20:15:00Z
8275,PFG,15164150878.5,2018-08-01T13:52:55Z
8276,PFG,17531148908.67,2018-04-26T17:00:00Z
8277,PFG,20374530855.84,2018-01-29T17:00:00Z
8278,PFG,18591729765.16,2017-10-26T17:00:00Z
8279,PFG,18466133667.0,2017-07-27T20:15:00Z
8280,PFG,18195566844.54,2017-04-27T22:28:39Z
8281,PFG,16645209120.76,2017-01-30T17:00:00Z
8282,PFG,14813938557.99,2016-10-27T16:00:00Z
8283,PFG,11915844784.77,2016-07-28T18:00:00Z
8284,WST,20809547678.08,2021-04-29T10:02:38Z
8285,WST,20944311632.28,2021-02-18T11:03:28Z
8286,WST,20298804581.4,2020-10-22T10:03:03Z
8287,WST,16720219270.61,2020-07-23T10:05:40Z
8288,WST,11242836543.75,2020-04-23T10:05:12Z
8289,WST,11123018172.75,2020-02-13T11:04:05Z
8290,WST,10493357528.5,2019-10-24T10:06:49Z
8291,WST,9196483428.05,2019-07-25T10:10:29Z
8292,WST,8125870185.8,2019-04-25T10:05:49Z
8293,WST,7262030148.13,2019-02-14T14:46:26Z
8294,WST,9079771184.66,2018-10-25T10:05:21Z
8295,WST,7305548003.07,2018-07-26T16:00:00Z
8296,WST,6529153390.38,2018-04-26T17:00:00Z
8297,WST,7326535912.41,2018-02-15T17:00:00Z
8298,WST,7123476222.04,2017-10-26T16:00:00Z
8299,WST,6994711952.08,2017-07-26T10:00:00Z
8300,WST,6002713784.55,2017-04-27T12:00:00Z
8301,WST,6208208560.28,2017-02-16T13:26:46Z
8302,WST,5452216642.0,2016-10-27T16:00:00Z
8303,WST,5555781688.24,2016-08-01T16:00:00Z
8304,HON,150767184743.21,2021-04-23T10:50:17Z
8305,HON,149248562853.6,2021-01-29T11:58:04Z
8306,HON,115504494270.48,2020-10-30T10:30:16Z
8307,HON,101470827827.35,2020-07-24T10:30:17Z
8308,HON,93900215288.94,2020-05-01T10:30:07Z
8309,HON,126472429323.0,2020-01-31T11:30:09Z
8310,HON,120899068030.8,2019-10-17T10:30:11Z
8311,HON,127056481890.65,2019-07-18T10:30:08Z
8312,HON,115752538627.96,2019-04-18T10:30:12Z
8313,HON,97806890592.36,2019-02-01T11:30:09Z
8314,HON,123570391692.8,2018-10-19T10:30:34Z
8315,HON,107595242299.6,2018-07-20T10:30:35Z
8316,HON,108148505072.7,2018-04-20T17:00:00Z
8317,HON,116064447238.08,2018-01-26T17:00:00Z
8318,HON,107803074014.06,2017-10-20T17:00:00Z
8319,HON,101376264536.01,2017-07-21T11:36:00Z
8320,HON,95193165539.72,2017-04-21T11:32:00Z
8321,HON,88292147537.65,2017-01-27T11:35:00Z
8322,HON,88856119822.31,2016-10-21T16:00:00Z
8323,HON,88504941963.36,2016-07-22T17:00:00Z
8324,YUM,32302548000.0,2021-04-28T11:00:00Z
8325,YUM,32749092518.48,2021-02-04T12:00:01Z
8326,YUM,27517786127.7,2020-10-29T11:03:10Z
8327,YUM,26158690826.52,2020-07-30T11:03:25Z
8328,YUM,20620677000.0,2020-04-29T11:00:00Z
8329,YUM,30467014585.56,2020-02-06T12:00:00Z
8330,YUM,34515131488.2,2019-10-30T11:00:00Z
8331,YUM,33862266309.06,2019-08-01T11:00:01Z
8332,YUM,30531879000.0,2019-05-01T11:00:01Z
8333,YUM,28706783662.08,2019-02-07T12:00:01Z
8334,YUM,28850805232.44,2018-10-31T11:00:00Z
8335,YUM,25282043830.38,2018-08-02T11:00:00Z
8336,YUM,27956692000.0,2018-05-02T17:00:00Z
8337,YUM,27502053735.14,2018-02-08T17:00:00Z
8338,YUM,25378761361.63,2017-11-02T17:00:00Z
8339,YUM,25983417276.32,2017-08-03T12:00:00Z
8340,YUM,22510037472.3,2017-05-03T12:00:00Z
8341,YUM,23242459011.63,2017-02-09T12:00:00Z
8342,YUM,35581095285.84,2016-10-05T16:00:00Z
8343,YUM,33613864185.0,2016-07-13T17:00:00Z
8344,AMP,27103503565.8,2021-04-26T20:09:43Z
8345,AMP,22926632481.22,2021-01-27T21:08:00Z
8346,AMP,18534635093.37,2020-10-28T20:08:00Z
8347,AMP,18355480689.92,2020-07-29T20:10:00Z
8348,AMP,12601819053.6,2020-05-06T20:13:10Z
8349,AMP,21104950382.72,2020-01-29T21:10:00Z
8350,AMP,19251030250.2,2019-10-23T20:10:00Z
8351,AMP,19437547897.68,2019-07-24T20:10:00Z
8352,AMP,17345088560.1,2019-04-25T01:10:01Z
8353,AMP,14544623815.05,2019-01-30T21:15:00Z
8354,AMP,20947616386.32,2018-10-23T20:10:00Z
8355,AMP,20228438743.76,2018-07-24T17:00:00Z
8356,AMP,21648380342.16,2018-04-23T17:00:00Z
8357,AMP,25069698964.17,2018-01-24T17:00:00Z
8358,AMP,22268064186.47,2017-10-24T17:00:00Z
8359,AMP,19405857822.03,2017-07-25T21:08:00Z
8360,AMP,19953048247.04,2017-04-24T17:00:00Z
8361,AMP,17533817274.06,2017-02-01T17:00:00Z
8362,AMP,16104962594.38,2016-10-25T21:10:00Z
8363,AMP,14898338302.8,2016-07-26T17:00:00Z
8364,UDR,13018310724.6,2021-04-27T20:16:00Z
8365,UDR,11316923968.14,2021-02-09T21:16:00Z
8366,UDR,9602990908.62,2020-10-29T20:24:34Z
8367,UDR,11029633579.02,2020-07-28T20:16:00Z
8368,UDR,10774953128.52,2020-05-06T20:16:00Z
8369,UDR,13757273843.5,2020-02-11T21:16:00Z
8370,UDR,14202139547.04,2019-10-29T20:16:00Z
8371,UDR,12649769200.46,2019-07-30T20:16:00Z
8372,UDR,12782367881.92,2019-04-30T20:16:00Z
8373,UDR,10917128558.0,2019-02-12T22:17:52Z
8374,UDR,10822258048.29,2018-10-29T20:16:00Z
8375,UDR,10045718265.2,2018-07-30T16:00:00Z
8376,UDR,9531338233.04,2018-04-25T17:00:00Z
8377,UDR,10313962968.96,2018-02-06T17:00:00Z
8378,UDR,10175809328.42,2017-10-30T17:00:00Z
8379,UDR,10420255133.55,2017-07-26T16:00:00Z
8380,UDR,9695808729.46,2017-04-24T06:48:59Z
8381,UDR,9749221559.04,2017-01-30T07:46:00Z
8382,UDR,9617326474.14,2016-10-25T21:16:00Z
8383,UDR,9859802699.76,2016-07-26T20:16:00Z
8384,AMT,106325912958.4,2021-04-29T11:00:00Z
8385,AMT,99708130785.6,2021-02-25T12:00:01Z
8386,AMT,107224329356.82,2020-10-29T11:08:19Z
8387,AMT,114612446221.98,2020-07-30T11:00:01Z
8388,AMT,96561638813.25,2020-04-29T11:00:00Z
8389,AMT,101796570771.7,2020-02-25T12:06:08Z
8390,AMT,97890956605.26,2019-10-31T11:00:01Z
8391,AMT,90371691285.75,2019-07-31T11:00:00Z
8392,AMT,87094058796.72,2019-05-03T11:00:00Z
8393,AMT,69680774731.59,2019-02-27T12:06:56Z
8394,AMT,64053333927.4,2018-10-30T11:00:00Z
8395,AMT,63674110522.23,2018-07-31T17:00:00Z
8396,AMT,64181316143.36,2018-05-01T17:00:00Z
8397,AMT,61184939163.92,2018-02-27T17:00:00Z
8398,AMT,58659971952.48,2017-10-31T17:00:00Z
8399,AMT,56237250556.32,2017-07-27T12:00:00Z
8400,AMT,51921284796.98,2017-04-27T12:00:00Z
8401,AMT,45116245311.36,2017-02-27T12:07:00Z
8402,AMT,48220692395.96,2016-10-27T16:00:00Z
8403,AMT,48241623187.17,2016-07-28T17:00:00Z
8404,HD,348017626172.37,2021-05-18T10:03:57Z
8405,HD,291565023510.42,2021-02-23T11:00:07Z
8406,HD,287101450138.94,2020-11-17T11:00:19Z
8407,HD,285540565428.85,2020-08-18T10:00:02Z
8408,HD,234769565156.94,2020-05-19T10:00:05Z
8409,HD,248818555662.0,2020-02-25T11:26:03Z
8410,HD,259923630345.82,2019-11-19T11:00:11Z
8411,HD,233425695902.85,2019-08-20T10:00:04Z
8412,HD,221165796531.92,2019-05-21T10:00:12Z
8413,HD,208251032004.98,2019-02-26T11:22:33Z
8414,HD,197054919602.55,2018-11-13T11:00:06Z
8415,HD,227409587472.54,2018-08-14T10:00:04Z
8416,HD,214935596157.36,2018-05-15T17:00:00Z
8417,HD,241992546315.37,2018-02-20T17:00:00Z
8418,HD,197263334506.56,2017-11-14T17:00:00Z
8419,HD,177037779957.6,2017-08-15T11:00:00Z
8420,HD,187502478870.7,2017-05-16T01:30:00Z
8421,HD,168508206980.1,2017-02-21T11:08:00Z
8422,HD,152692196115.88,2016-11-15T17:00:00Z
8423,HD,171971570119.68,2016-08-16T11:00:00Z
8424,LVS,46412416012.48,2021-04-21T20:05:09Z
8425,LVS,45524156369.2,2021-01-27T21:10:05Z
8426,LVS,35639063237.82,2020-10-21T20:24:08Z
8427,LVS,34780251221.1,2020-07-22T20:03:01Z
8428,LVS,32435600996.05,2020-04-22T20:11:45Z
8429,LVS,53025242376.4,2020-01-29T21:01:11Z
8430,LVS,44462986301.44,2019-10-23T20:05:12Z
8431,LVS,45665016486.84,2019-07-24T20:05:07Z
8432,LVS,47110160856.96,2019-04-17T20:05:05Z
8433,LVS,40784000117.85,2019-01-23T21:05:05Z
8434,LVS,46752297848.18,2018-10-24T20:05:06Z
8435,LVS,60262395374.56,2018-07-25T17:00:00Z
8436,LVS,56720596890.3,2018-04-25T17:00:00Z
8437,LVS,54930455894.9,2018-01-24T16:00:00Z
8438,LVS,50771275724.16,2017-10-25T17:00:00Z
8439,LVS,50618002775.56,2017-07-26T17:00:00Z
8440,LVS,45313269196.78,2017-04-26T17:00:00Z
8441,LVS,42449943160.38,2017-01-25T17:00:00Z
8442,LVS,45730123179.72,2016-11-03T17:00:00Z
8443,LVS,34562319568.24,2016-07-25T17:00:00Z
8444,IP,21240572391.21,2021-04-29T11:22:09Z
8445,IP,19544706569.52,2021-02-04T12:16:27Z
8446,IP,15935984422.78,2020-10-29T11:17:11Z
8447,IP,13838983926.53,2020-07-31T17:10:32Z
8448,IP,12247496570.32,2020-04-30T11:08:57Z
8449,IP,18056963581.65,2020-01-30T12:32:36Z
8450,IP,16428416533.38,2019-11-01T18:10:31Z
8451,IP,17212507840.32,2019-07-25T11:22:37Z
8452,IP,18576992919.38,2019-04-25T11:21:08Z
8453,IP,16346949049.2,2019-01-31T12:29:18Z
8454,IP,20096356894.75,2018-10-25T11:24:31Z
8455,IP,21565884226.32,2018-07-26T11:21:46Z
8456,IP,22125019765.68,2018-04-26T17:00:00Z
8457,IP,23924300488.42,2018-02-01T17:00:00Z
8458,IP,23461835584.26,2017-10-25T16:00:00Z
8459,IP,23374070468.73,2017-07-27T17:00:00Z
8460,IP,20966883914.54,2017-04-27T17:00:00Z
8461,IP,21818983640.72,2017-02-02T12:25:00Z
8462,IP,19729471240.3,2016-10-27T11:23:00Z
8463,IP,17425568571.58,2016-07-28T11:59:00Z
8464,TROW,39030970664.4,2021-04-29T15:17:07Z
8465,TROW,34279662651.73,2021-02-11T18:58:29Z
8466,TROW,29104097606.82,2020-10-29T15:51:08Z
8467,TROW,28102287050.5,2020-07-29T14:34:13Z
8468,TROW,22788074380.05,2020-04-28T20:26:00Z
8469,TROW,28471246374.56,2020-01-29T13:08:55Z
8470,TROW,26913304563.25,2019-10-24T16:16:13Z
8471,TROW,25943717999.07,2019-07-24T16:23:39Z
8472,TROW,23698998913.04,2019-04-24T16:13:07Z
8473,TROW,22217241719.36,2019-01-30T12:40:05Z
8474,TROW,26551560953.54,2018-10-25T11:35:50Z
8475,TROW,28109741562.37,2018-07-25T20:12:17Z
8476,TROW,26409187108.38,2018-04-25T17:00:00Z
8477,TROW,25425592077.48,2018-01-30T16:00:00Z
8478,TROW,21788449164.65,2017-10-26T17:00:00Z
8479,TROW,17904521210.89,2017-07-25T12:31:00Z
8480,TROW,16476773249.2,2017-04-25T12:30:00Z
8481,TROW,18320778944.26,2017-01-26T12:30:00Z
8482,TROW,16528717775.5,2016-10-27T16:00:00Z
8483,TROW,18111383125.8,2016-07-26T16:00:00Z
8484,GD,51274917741.97,2021-04-28T11:00:21Z
8485,GD,42707195363.0,2021-01-27T12:00:18Z
8486,GD,39656931979.56,2020-10-28T12:05:10Z
8487,GD,41896566067.0,2020-07-29T11:00:21Z
8488,GD,37747991903.0,2020-04-29T11:00:10Z
8489,GD,51019132145.8,2020-01-29T12:00:06Z
8490,GD,52864250842.4,2019-10-23T11:00:08Z
8491,GD,52522705221.8,2019-07-24T11:00:04Z
8492,GD,48882971719.04,2019-04-24T11:30:11Z
8493,GD,46557702983.55,2019-01-30T12:30:07Z
8494,GD,60654734759.04,2018-10-24T12:31:41Z
8495,GD,55370001127.07,2018-07-25T11:30:05Z
8496,GD,65845392867.9,2018-04-25T17:00:00Z
8497,GD,60746687546.35,2018-01-24T17:00:00Z
8498,GD,61563357255.16,2017-10-25T17:00:00Z
8499,GD,59763887248.8,2017-07-26T16:00:00Z
8500,GD,56790995227.2,2017-04-26T12:30:00Z
8501,GD,52578345503.0,2017-01-27T13:35:08Z
8502,GD,47367069158.88,2016-10-26T12:30:00Z
8503,GD,43200142315.78,2016-07-27T16:00:00Z
8504,TSCO,20739476127.28,2021-04-22T10:48:56Z
8505,TSCO,17111137230.72,2021-01-28T11:19:04Z
8506,TSCO,16179501833.84,2020-10-22T10:12:43Z
8507,TSCO,15029602997.6,2020-07-23T10:18:39Z
8508,TSCO,9641648082.6,2020-04-23T11:21:42Z
8509,TSCO,10927048659.8,2020-01-30T13:08:12Z
8510,TSCO,10615774000.59,2019-10-24T12:04:47Z
8511,TSCO,13125826969.6,2019-07-25T12:03:49Z
8512,TSCO,11839735302.72,2019-04-25T12:05:19Z
8513,TSCO,10157282773.34,2019-01-31T13:04:06Z
8514,TSCO,11069609045.76,2018-10-25T12:05:06Z
8515,TSCO,9335626605.61,2018-07-26T17:00:00Z
8516,TSCO,7884867668.2,2018-04-26T17:00:00Z
8517,TSCO,9385936209.0,2018-01-31T17:00:00Z
8518,TSCO,8018586865.37,2017-10-25T17:00:00Z
8519,TSCO,6969462029.4,2017-07-26T17:00:00Z
8520,TSCO,8959940082.39,2017-04-26T21:01:00Z
8521,TSCO,9950038771.47,2017-02-01T17:00:00Z
8522,TSCO,9137324634.24,2016-10-19T21:01:00Z
8523,TSCO,12249929381.22,2016-07-20T17:00:00Z
8524,FBHS,13264170097.62,2021-04-29T20:05:01Z
8525,FBHS,11908969192.64,2021-02-02T21:05:00Z
8526,FBHS,11952592732.92,2020-10-28T20:05:01Z
8527,FBHS,8818948641.36,2020-07-29T20:05:00Z
8528,FBHS,6042293971.75,2020-04-30T20:05:00Z
8529,FBHS,9092140061.4,2020-01-29T21:05:00Z
8530,FBHS,7659050677.6,2019-10-23T20:05:00Z
8531,FBHS,7991385419.34,2019-08-01T20:05:01Z
8532,FBHS,6707023518.6,2019-04-24T20:05:00Z
8533,FBHS,5371970517.43,2019-01-31T21:09:47Z
8534,FBHS,7457093868.84,2018-10-25T20:09:41Z
8535,FBHS,7834591105.25,2018-07-26T17:00:00Z
8536,FBHS,8948360704.92,2018-04-26T17:00:00Z
8537,FBHS,10389244904.12,2018-02-01T17:00:00Z
8538,FBHS,10354150185.03,2017-10-25T16:00:00Z
8539,FBHS,10036813679.48,2017-08-02T21:05:00Z
8540,FBHS,9340743531.05,2017-04-26T21:05:00Z
8541,FBHS,8249248584.72,2017-01-31T21:05:00Z
8542,FBHS,8941713869.2,2016-10-26T20:05:00Z
8543,FBHS,8891206835.94,2016-07-27T17:00:00Z
8544,COO,20195682330.52,2021-06-03T20:15:00Z
8545,COO,17890054124.0,2021-03-04T21:15:00Z
8546,COO,17018254939.05,2020-12-03T21:15:00Z
8547,COO,15089531436.63,2020-09-03T20:15:10Z
8548,COO,15289840015.0,2020-06-04T20:15:10Z
8549,COO,17055407077.35,2020-03-05T21:15:10Z
8550,COO,14425921092.0,2019-12-05T21:23:55Z
8551,COO,16697167524.8,2019-08-29T20:15:00Z
8552,COO,14314549799.04,2019-05-30T20:15:17Z
8553,COO,13753787029.2,2019-03-05T21:15:05Z
8554,COO,12693271257.42,2018-12-06T21:26:16Z
8555,COO,12791618310.5,2018-08-30T20:28:47Z
8556,COO,11211894578.49,2018-06-07T20:15:03Z
8557,COO,11994290789.73,2018-03-08T17:00:00Z
8558,COO,11760544402.4,2017-12-07T17:00:00Z
8559,COO,11937251158.8,2017-08-31T21:42:00Z
8560,COO,9803385540.39,2017-06-01T17:00:00Z
8561,COO,9034108743.63,2017-03-02T21:15:00Z
8562,COO,8580568086.0,2016-12-08T21:13:00Z
8563,COO,8840368782.27,2016-09-02T17:00:00Z
8564,DOV,19727062825.89,2021-04-20T10:37:45Z
8565,DOV,18193041498.75,2021-01-28T11:34:42Z
8566,DOV,15597727567.76,2020-10-20T10:38:27Z
8567,DOV,13899523092.48,2020-07-22T10:42:14Z
8568,DOV,12094410792.12,2020-04-21T10:44:33Z
8569,DOV,16743403650.36,2020-01-30T11:47:45Z
8570,DOV,14479783883.4,2019-10-17T10:57:31Z
8571,DOV,14562009587.4,2019-07-18T10:47:43Z
8572,DOV,13621005664.0,2019-04-18T10:48:43Z
8573,DOV,10382303220.3,2019-01-29T11:50:00Z
8574,DOV,13076201567.13,2018-10-18T10:57:12Z
8575,DOV,11322414008.4,2018-07-19T10:53:10Z
8576,DOV,15182540858.94,2018-04-27T23:00:00Z
8577,DOV,15733342179.1,2018-01-30T17:00:00Z
8578,DOV,14232555392.25,2017-10-19T23:00:00Z
8579,DOV,12487823093.34,2017-07-20T17:00:00Z
8580,DOV,12501909441.8,2017-04-20T17:00:00Z
8581,DOV,11640138271.62,2017-01-26T11:45:00Z
8582,DOV,11430099465.12,2016-10-19T17:00:00Z
8583,DOV,10754911003.4,2016-07-21T17:00:00Z
8584,GLW,33466325640.0,2021-04-27T11:26:02Z
8585,GLW,27504361044.0,2021-01-27T12:30:37Z
