,Instrument,Enterprise Value,Original Announcement Date Time
8378,UDR,14850293328.42,2017-10-30T17:00:00Z
8379,UDR,15073600133.55,2017-07-26T16:00:00Z
8380,UDR,14185622729.46,2017-04-24T06:48:59Z
8381,UDR,14108387559.04,2017-01-30T07:46:00Z
8382,UDR,14108721474.14,2016-10-25T21:16:00Z
8383,UDR,14298448699.76,2016-07-26T20:16:00Z
8384,AMT,134407512958.4,2021-04-29T11:00:00Z
8385,AMT,127936330785.6,2021-02-25T12:00:01Z
8386,AMT,131392929356.82,2020-10-29T11:08:19Z
8387,AMT,138771846221.98,2020-07-30T11:00:01Z
8388,AMT,120784638813.25,2020-04-29T11:00:00Z
8389,AMT,125882270771.7,2020-02-25T12:06:08Z
8390,AMT,119151456605.26,2019-10-31T11:00:01Z
8391,AMT,111393391285.75,2019-07-31T11:00:00Z
8392,AMT,108417458796.72,2019-05-03T11:00:00Z
8393,AMT,91200274731.59,2019-02-27T12:06:56Z
8394,AMT,85755633927.4,2018-10-30T11:00:00Z
8395,AMT,85457810522.23,2018-07-31T17:00:00Z
8396,AMT,85710816143.36,2018-05-01T17:00:00Z
8397,AMT,82299739163.92,2018-02-27T17:00:00Z
8398,AMT,78866528952.48,2017-10-31T17:00:00Z
8399,AMT,76426473556.32,2017-07-27T12:00:00Z
8400,AMT,71755724796.98,2017-04-27T12:00:00Z
8401,AMT,64162122311.36,2017-02-27T12:07:00Z
8402,AMT,67536631395.96,2016-10-27T16:00:00Z
8403,AMT,67700102187.17,2016-07-28T17:00:00Z
8404,HD,377230626172.37,2021-05-18T10:03:57Z
8405,HD,320908023510.42,2021-02-23T11:00:07Z
8406,HD,307771450138.94,2020-11-17T11:00:19Z
8407,HD,306247565428.85,2020-08-18T10:00:02Z
8408,HD,261895565156.94,2020-05-19T10:00:05Z
8409,HD,278168555662.0,2020-02-25T11:26:03Z
8410,HD,286840630345.82,2019-11-19T11:00:11Z
8411,HD,259257695902.85,2019-08-20T10:00:04Z
8412,HD,247543796531.92,2019-05-21T10:00:12Z
8413,HD,235675032004.98,2019-02-26T11:22:33Z
8414,HD,221074919602.55,2018-11-13T11:00:06Z
8415,HD,249417587472.54,2018-08-14T10:00:04Z
8416,HD,237129596157.36,2018-05-15T17:00:00Z
8417,HD,265425546315.37,2018-02-20T17:00:00Z
8418,HD,219303334506.56,2017-11-14T17:00:00Z
8419,HD,197174779957.6,2017-08-15T11:00:00Z
8420,HD,206874478870.7,2017-05-16T01:30:00Z
8421,HD,189571206980.1,2017-02-21T11:08:00Z
8422,HD,171984196115.88,2016-11-15T17:00:00Z
8423,HD,188896570119.68,2016-08-16T11:00:00Z
8424,LVS,59288416012.48,2021-04-21T20:05:09Z
8425,LVS,58011156369.2,2021-01-27T21:10:05Z
8426,LVS,47811063237.82,2020-10-21T20:24:08Z
8427,LVS,46407251221.1,2020-07-22T20:03:01Z
8428,LVS,43123600996.05,2020-04-22T20:11:45Z
8429,LVS,62611242376.4,2020-01-29T21:01:11Z
8430,LVS,53744986301.44,2019-10-23T20:05:12Z
8431,LVS,54695016486.84,2019-07-24T20:05:07Z
8432,LVS,55890160856.96,2019-04-17T20:05:05Z
8433,LVS,49182000117.85,2019-01-23T21:05:05Z
8434,LVS,54896297848.18,2018-10-24T20:05:06Z
8435,LVS,68039395374.56,2018-07-25T17:00:00Z
8436,LVS,64738596890.3,2018-04-25T17:00:00Z
8437,LVS,63292455894.9,2018-01-24T16:00:00Z
8438,LVS,59382275724.16,2017-10-25T17:00:00Z
8439,LVS,59333002775.56,2017-07-26T17:00:00Z
8440,LVS,54256269196.78,2017-04-26T17:00:00Z
8441,LVS,51235943160.38,2017-01-25T17:00:00Z
8442,LVS,54919392179.72,2016-11-03T17:00:00Z
8443,LVS,43742961568.24,2016-07-25T17:00:00Z
8444,IP,23601572391.21,2021-04-29T11:22:09Z
8445,IP,22206706569.52,2021-02-04T12:16:27Z
8446,IP,19114984422.78,2020-10-29T11:17:11Z
8447,IP,22459983926.53,2020-07-31T17:10:32Z
8448,IP,21237496570.32,2020-04-30T11:08:57Z
8449,IP,27315963581.65,2020-01-30T12:32:36Z
8450,IP,26105416533.38,2019-11-01T18:10:31Z
8451,IP,27168507840.32,2019-07-25T11:22:37Z
8452,IP,28732992919.38,2019-04-25T11:21:08Z
8453,IP,26432949049.2,2019-01-31T12:29:18Z
8454,IP,30343356894.75,2018-10-25T11:24:31Z
8455,IP,32001884226.32,2018-07-26T11:21:46Z
8456,IP,32350019765.68,2018-04-26T17:00:00Z
8457,IP,34082300488.42,2018-02-01T17:00:00Z
8458,IP,34813835584.26,2017-10-25T16:00:00Z
8459,IP,33569070468.73,2017-07-27T17:00:00Z
8460,IP,31264883914.54,2017-04-27T17:00:00Z
8461,IP,32117983640.72,2017-02-02T12:25:00Z
8462,IP,28088471240.3,2016-10-27T11:23:00Z
8463,IP,25639568571.58,2016-07-28T11:59:00Z
8464,TROW,37213770664.4,2021-04-29T15:17:07Z
8465,TROW,33689662651.73,2021-02-11T18:58:29Z
8466,TROW,28216097606.82,2020-10-29T15:51:08Z
8467,TROW,27134287050.5,2020-07-29T14:34:13Z
8468,TROW,22196674380.05,2020-04-28T20:26:00Z
8469,TROW,27810446374.56,2020-01-29T13:08:55Z
8470,TROW,25803004563.25,2019-10-24T16:16:13Z
8471,TROW,25153617999.07,2019-07-24T16:23:39Z
8472,TROW,22928298913.04,2019-04-24T16:13:07Z
8473,TROW,21532341719.36,2019-01-30T12:40:05Z
8474,TROW,25321560953.54,2018-10-25T11:35:50Z
8475,TROW,27364541562.37,2018-07-25T20:12:17Z
8476,TROW,25274287108.38,2018-04-25T17:00:00Z
8477,TROW,24515692077.48,2018-01-30T16:00:00Z
8478,TROW,20872849164.65,2017-10-26T17:00:00Z
8479,TROW,16989921210.89,2017-07-25T12:31:00Z
8480,TROW,15355073249.2,2017-04-25T12:30:00Z
8481,TROW,17803078944.26,2017-01-26T12:30:00Z
8482,TROW,16241617775.5,2016-10-27T16:00:00Z
8483,TROW,17946583125.8,2016-07-26T16:00:00Z
8484,GD,62644917741.97,2021-04-28T11:00:21Z
8485,GD,53204195363.0,2021-01-27T12:00:18Z
8486,GD,51559931979.56,2020-10-28T12:05:10Z
8487,GD,54187566067.0,2020-07-29T11:00:21Z
8488,GD,50415991903.0,2020-04-29T11:00:10Z
8489,GD,62401132145.8,2020-01-29T12:00:06Z
8490,GD,65821250842.4,2019-10-23T11:00:08Z
8491,GD,66051705221.8,2019-07-24T11:00:04Z
8492,GD,62245971719.04,2019-04-24T11:30:11Z
8493,GD,58011702983.55,2019-01-30T12:30:07Z
8494,GD,72725734759.04,2018-10-24T12:31:41Z
8495,GD,67786001127.07,2018-07-25T11:30:05Z
8496,GD,67992392867.9,2018-04-25T17:00:00Z
8497,GD,61745687546.35,2018-01-24T17:00:00Z
8498,GD,63723357255.16,2017-10-25T17:00:00Z
8499,GD,61885887248.8,2017-07-26T16:00:00Z
8500,GD,58511995227.2,2017-04-26T12:30:00Z
8501,GD,54132345503.0,2017-01-27T13:35:08Z
8502,GD,48950069158.88,2016-10-26T12:30:00Z
8503,GD,44737142315.78,2016-07-27T16:00:00Z
8504,TSCO,20610948127.28,2021-04-22T10:48:56Z
8505,TSCO,16791355230.72,2021-01-28T11:19:04Z
8506,TSCO,16014134833.84,2020-10-22T10:12:43Z
8507,TSCO,14775699997.6,2020-07-23T10:18:39Z
8508,TSCO,10234578082.6,2020-04-23T11:21:42Z
8509,TSCO,11273712659.8,2020-01-30T13:08:12Z
8510,TSCO,11210077000.59,2019-10-24T12:04:47Z
8511,TSCO,13541709969.6,2019-07-25T12:03:49Z
8512,TSCO,12396484302.72,2019-04-25T12:05:19Z
8513,TSCO,10511249773.34,2019-01-31T13:04:06Z
8514,TSCO,11605499045.76,2018-10-25T12:05:06Z
8515,TSCO,9841435605.61,2018-07-26T17:00:00Z
8516,TSCO,8492296668.2,2018-04-26T17:00:00Z
8517,TSCO,9739019209.0,2018-01-31T17:00:00Z
8518,TSCO,8495322865.37,2017-10-25T17:00:00Z
8519,TSCO,7392623029.4,2017-07-26T17:00:00Z
8520,TSCO,9525539082.39,2017-04-26T21:01:00Z
8521,TSCO,10197185771.47,2017-02-01T17:00:00Z
8522,TSCO,9403138634.24,2016-10-19T21:01:00Z
8523,TSCO,12317604381.22,2016-07-20T17:00:00Z
8524,FBHS,15590870097.62,2021-04-29T20:05:01Z
8525,FBHS,14062069192.64,2021-02-02T21:05:00Z
8526,FBHS,13574592732.92,2020-10-28T20:05:01Z
8527,FBHS,10667748641.36,2020-07-29T20:05:00Z
8528,FBHS,8118593971.75,2020-04-30T20:05:00Z
8529,FBHS,10889740061.4,2020-01-29T21:05:00Z
8530,FBHS,9672650677.6,2019-10-23T20:05:00Z
8531,FBHS,10131585419.34,2019-08-01T20:05:01Z
8532,FBHS,8947123518.6,2019-04-24T20:05:00Z
8533,FBHS,7444870517.43,2019-01-31T21:09:47Z
8534,FBHS,9582293868.84,2018-10-25T20:09:41Z
8535,FBHS,9633991105.25,2018-07-26T17:00:00Z
8536,FBHS,10593460704.92,2018-04-26T17:00:00Z
8537,FBHS,11575444904.12,2018-02-01T17:00:00Z
8538,FBHS,11540850185.03,2017-10-25T16:00:00Z
8539,FBHS,11177513679.48,2017-08-02T21:05:00Z
8540,FBHS,10622943531.05,2017-04-26T21:05:00Z
8541,FBHS,9430348584.72,2017-01-31T21:05:00Z
8542,FBHS,10250313869.2,2016-10-26T20:05:00Z
8543,FBHS,10217706835.94,2016-07-27T17:00:00Z
8544,COO,21827482330.52,2021-06-03T20:15:00Z
8545,COO,19585754124.0,2021-03-04T21:15:00Z
8546,COO,18695754939.05,2020-12-03T21:15:00Z
8547,COO,16842731436.63,2020-09-03T20:15:10Z
8548,COO,17109540015.0,2020-06-04T20:15:10Z
8549,COO,18755507077.35,2020-03-05T21:15:10Z
8550,COO,16163421092.0,2019-12-05T21:23:55Z
8551,COO,18397267524.8,2019-08-29T20:15:00Z
8552,COO,16137049799.04,2019-05-30T20:15:17Z
8553,COO,15739787029.2,2019-03-05T21:15:05Z
8554,COO,14638571257.42,2018-12-06T21:26:16Z
8555,COO,14930318310.5,2018-08-30T20:28:47Z
8556,COO,13530794578.49,2018-06-07T20:15:03Z
8557,COO,14305190789.73,2018-03-08T17:00:00Z
8558,COO,12844544402.4,2017-12-07T17:00:00Z
8559,COO,13104751158.8,2017-08-31T21:42:00Z
8560,COO,11069185540.39,2017-06-01T17:00:00Z
8561,COO,10367608743.63,2017-03-02T21:15:00Z
8562,COO,9813568086.0,2016-12-08T21:13:00Z
8563,COO,10228535782.27,2016-09-02T17:00:00Z
8564,DOV,22253924825.89,2021-04-20T10:37:45Z
8565,DOV,20788795498.75,2021-01-28T11:34:42Z
8566,DOV,18307942567.76,2020-10-20T10:38:27Z
8567,DOV,16756361092.48,2020-07-22T10:42:14Z
8568,DOV,15048521792.12,2020-04-21T10:44:33Z
8569,DOV,19426438650.36,2020-01-30T11:47:45Z
8570,DOV,17240220883.4,2019-10-17T10:57:31Z
8571,DOV,17554805587.4,2019-07-18T10:47:43Z
8572,DOV,16675089664.0,2019-04-18T10:48:43Z
8573,DOV,13150060220.3,2019-01-29T11:50:00Z
8574,DOV,16147506567.13,2018-10-18T10:57:12Z
8575,DOV,14339170008.4,2018-07-19T10:53:10Z
8576,DOV,18273572858.94,2018-04-27T23:00:00Z
8577,DOV,18547182179.1,2018-01-30T17:00:00Z
8578,DOV,17379652392.25,2017-10-19T23:00:00Z
8579,DOV,15718672093.34,2017-07-20T17:00:00Z
8580,DOV,15722767441.8,2017-04-20T17:00:00Z
8581,DOV,14912179271.62,2017-01-26T11:45:00Z
8582,DOV,14043085465.12,2016-10-19T17:00:00Z
8583,DOV,13450994003.4,2016-07-21T17:00:00Z
8584,GLW,40891325640.0,2021-04-27T11:26:02Z
8585,GLW,35295361044.0,2021-01-27T12:30:37Z
8586,GLW,32723323837.34,2020-10-27T11:18:49Z
8587,GLW,27743552526.6,2020-07-28T11:32:55Z
8588,GLW,23855216710.22,2020-04-28T11:22:28Z
8589,GLW,30084785608.47,2020-01-29T12:22:08Z
8590,GLW,30229301114.96,2019-10-29T11:19:36Z
8591,GLW,33830383096.13,2019-07-30T11:19:59Z
8592,GLW,32958740128.5,2019-05-03T16:39:07Z
8593,GLW,30217056508.9,2019-01-29T12:26:33Z
8594,GLW,34386529676.5,2018-10-23T11:37:02Z
8595,GLW,28544896946.03,2018-07-25T11:18:48Z
8596,GLW,28143552640.88,2018-04-24T17:00:00Z
8597,GLW,30984147377.64,2018-01-30T17:00:00Z
8598,GLW,30149254688.32,2017-10-24T17:00:00Z
8599,GLW,29764960391.35,2017-07-26T17:00:00Z
8600,GLW,26455233684.0,2017-04-25T12:17:54Z
8601,GLW,24064235118.6,2017-01-24T12:10:00Z
8602,GLW,25990144857.65,2016-10-25T12:13:00Z
8603,GLW,21439138017.28,2016-07-27T17:00:00Z
8604,CNP,29693210251.65,2021-05-06T10:26:32Z
8605,CNP,26574929036.8,2021-02-25T11:22:34Z
8606,CNP,25298247146.9,2020-11-05T11:00:01Z
8607,CNP,23790605275.17,2020-08-06T10:30:22Z
8608,CNP,23863396728.75,2020-05-07T10:43:30Z
8609,CNP,29485131786.21,2020-02-27T11:43:35Z
8610,CNP,30773960245.28,2019-11-07T11:38:01Z
8611,CNP,29768237640.43,2019-08-07T10:38:21Z
8612,CNP,30417216503.9,2019-05-09T10:27:46Z
8613,CNP,20281632855.01,2019-02-28T11:41:51Z
8614,CNP,19585519335.45,2018-11-08T11:30:10Z
8615,CNP,19326124921.32,2018-08-03T10:27:11Z
8616,CNP,19448302194.2,2018-05-04T17:00:00Z
8617,CNP,19844110315.24,2018-02-22T17:00:00Z
8618,CNP,20013222753.21,2017-11-03T17:00:00Z
8619,CNP,19232814088.36,2017-08-03T17:00:00Z
8620,CNP,19309512942.24,2017-05-05T02:01:00Z
8621,CNP,17910014828.8,2017-02-28T11:30:00Z
8622,CNP,17471736913.12,2016-11-04T17:00:00Z
8623,CNP,17886866368.0,2016-08-05T17:00:00Z
8624,BKR,25156010000.0,2021-04-21T10:30:00Z
8625,BKR,25219102486.9,2021-01-21T12:00:00Z
8626,BKR,17497577662.38,2020-10-21T11:00:00Z
8627,BKR,19583600106.55,2020-07-22T11:00:00Z
8628,BKR,14435272368.5,2020-04-22T12:13:50Z
8629,BKR,29818613447.06,2020-01-22T12:02:54Z
8630,BKR,28119378226.4,2019-10-30T10:45:00Z
8631,BKR,29671383875.89,2019-07-31T10:45:00Z
8632,BKR,32946257562.16,2019-04-30T10:51:58Z
8633,BKR,27262529507.5,2019-01-31T11:49:49Z
8634,BKR,39825520671.2,2018-10-30T10:45:00Z
8635,BKR,39374165661.18,2018-07-20T10:45:00Z
8636,BKR,33260168544.2,2018-04-20T17:00:00Z
8637,BKR,37702874510.2,2018-01-24T17:00:00Z
8638,BKR,42204099966.76,2017-10-20T17:00:00Z
8639,BKR,22149091630.44,2017-07-28T12:30:00Z
8640,BKR,24320388904.72,2017-04-25T11:30:00Z
8641,BKR,25995927934.19,2017-01-26T11:30:00Z
8642,BKR,20960184314.11,2016-10-25T11:30:00Z
8643,BKR,18962046634.9,2016-07-28T12:00:00Z
8644,RCL,37637018091.98,2021-04-29T21:28:38Z
8645,RCL,33375870135.24,2021-02-22T13:46:05Z
8646,RCL,29769114562.01,2020-10-29T12:41:39Z
8647,RCL,25798066161.9,2020-08-10T21:34:35Z
8648,RCL,19125217514.72,2020-05-20T12:06:41Z
8649,RCL,38994840389.45,2020-02-04T13:00:24Z
8650,RCL,33361090821.43,2019-10-30T21:30:28Z
8651,RCL,36423138807.54,2019-07-25T12:01:52Z
8652,RCL,34249894862.76,2019-05-02T10:19:25Z
8653,RCL,31218979019.44,2019-01-30T14:00:53Z
8654,RCL,37415559178.44,2018-10-25T12:41:21Z
8655,RCL,30092475133.2,2018-08-02T21:35:23Z
8656,RCL,33540729319.66,2018-04-26T18:00:00Z
8657,RCL,32660545956.0,2018-01-24T17:00:00Z
8658,RCL,32701033517.52,2017-11-07T23:00:00Z
8659,RCL,31065101031.54,2017-08-01T13:00:00Z
8660,RCL,29238729321.04,2017-04-28T17:00:00Z
8661,RCL,26642886248.96,2017-01-26T17:00:00Z
8662,RCL,25673528929.55,2016-10-28T17:00:00Z
8663,RCL,24327206010.0,2016-08-02T16:00:00Z
8664,EOG,44076892684.98,2021-05-06T21:00:04Z
8665,EOG,31580560052.15,2021-02-25T21:36:45Z
8666,EOG,23581010582.34,2020-11-05T21:39:17Z
8667,EOG,32794208371.06,2020-08-06T20:27:58Z
8668,EOG,23222092038.64,2020-05-07T20:15:14Z
8669,EOG,51876031597.2,2020-02-27T21:33:29Z
8670,EOG,46691022387.42,2019-11-06T21:15:11Z
8671,EOG,58081716133.4,2019-08-01T20:45:40Z
8672,EOG,60154566955.5,2019-05-02T20:41:30Z
8673,EOG,55100972205.61,2019-02-26T21:31:27Z
8674,EOG,79049335014.88,2018-11-01T20:29:48Z
8675,EOG,77454289577.24,2018-08-02T20:26:08Z
8676,EOG,66531873469.63,2018-05-03T17:00:00Z
8677,EOG,67948480109.3,2018-02-27T17:00:00Z
8678,EOG,61403199032.06,2017-11-02T17:00:00Z
8679,EOG,57591701999.2,2017-08-01T17:00:00Z
8680,EOG,61741948369.3,2017-05-08T17:00:00Z
8681,EOG,63666335762.3,2017-02-27T17:00:00Z
8682,EOG,59190125689.59,2016-11-03T17:00:00Z
8683,EOG,52110210381.82,2016-08-04T17:00:00Z
8684,VTRS,40365044257.28,2021-05-10T10:59:04Z
8685,VTRS,47933920188.74,2021-03-01T22:38:00Z
8686,VTRS,12602551312.8,2020-11-06T13:33:20Z
8687,VTRS,12632503299.05,2020-08-06T10:33:54Z
8688,VTRS,12577048472.46,2020-05-11T12:48:46Z
8689,VTRS,12967692594.4,2020-02-27T22:00:52Z
8690,VTRS,13360496708.44,2019-11-05T14:33:20Z
8691,VTRS,13766133979.4,2019-07-29T10:36:25Z
8692,VTRS,14130977118.75,2019-05-07T12:37:22Z
8693,VTRS,13940354596.86,2019-02-26T21:58:30Z
8694,VTRS,14731448311.25,2018-11-05T21:27:18Z
8695,VTRS,15214471831.85,2018-08-08T13:09:10Z
8696,VTRS,15540119443.4,2018-05-09T17:00:00Z
8697,VTRS,15141529625.75,2018-02-28T17:00:00Z
8698,VTRS,14887838223.4,2017-11-06T17:00:00Z
8699,VTRS,15093065719.7,2017-08-09T16:00:00Z
8700,VTRS,14920550349.6,2017-05-10T12:35:09Z
8701,VTRS,15237041320.65,2017-03-01T12:45:00Z
8702,VTRS,15317616360.96,2016-11-09T17:00:00Z
8703,VTRS,7711091872.74,2016-08-09T17:00:00Z
8704,URI,32623040379.26,2021-04-28T20:15:00Z
8705,URI,26209206095.21,2021-01-27T21:15:00Z
8706,URI,22455008336.5,2020-10-28T20:25:25Z
8707,URI,21016256585.76,2020-07-29T20:33:34Z
8708,URI,18706618379.6,2020-04-29T00:00:00Z
8709,URI,23909755947.03,2020-01-29T21:38:56Z
8710,URI,21221570644.16,2019-10-16T20:29:42Z
8711,URI,22047914648.26,2019-07-17T20:38:30Z
8712,URI,20556207987.75,2019-04-17T20:50:32Z
8713,URI,20019451833.66,2019-01-23T21:48:13Z
8714,URI,23550619426.0,2018-10-17T20:34:39Z
8715,URI,21209536439.66,2018-07-18T20:30:17Z
8716,URI,23443190575.45,2018-04-18T17:00:00Z
8717,URI,23627217594.99,2018-01-24T17:00:00Z
8718,URI,19776089311.8,2017-10-18T16:00:00Z
8719,URI,17402502834.38,2017-07-19T16:00:00Z
8720,URI,17573139516.7,2017-04-19T16:00:00Z
8721,URI,16370422604.42,2017-01-25T17:00:00Z
8722,URI,14467779715.64,2016-10-19T16:00:00Z
8723,URI,13514511107.1,2016-07-20T16:00:00Z
8724,DXCM,33865521541.13,2021-04-29T20:02:00Z
8725,DXCM,34516825381.16,2021-02-11T21:02:00Z
8726,DXCM,38563509991.61,2020-10-27T20:03:00Z
8727,DXCM,37392382849.0,2020-07-28T20:03:00Z
8728,DXCM,24441802606.36,2020-04-28T20:10:27Z
8729,DXCM,19562363339.12,2020-02-13T21:01:00Z
8730,DXCM,13240896998.36,2019-11-06T21:03:00Z
8731,DXCM,13315392685.2,2019-07-31T20:03:00Z
8732,DXCM,10399310449.7,2019-05-01T20:02:00Z
8733,DXCM,10275552531.0,2019-02-21T21:20:52Z
8734,DXCM,12315804048.32,2018-11-06T21:01:00Z
8735,DXCM,8101526837.72,2018-08-01T20:01:00Z
8736,DXCM,6256509237.28,2018-05-02T16:00:00Z
8737,DXCM,4773071491.55,2018-02-27T16:00:00Z
8738,DXCM,4039894283.05,2017-11-01T16:00:00Z
8739,DXCM,6146987435.05,2017-08-01T17:00:00Z
8740,DXCM,7086978254.47,2017-05-02T16:00:00Z
8741,DXCM,4922393008.7,2017-02-28T16:00:00Z
8742,DXCM,7225937866.22,2016-11-01T16:00:00Z
8743,DXCM,6503054927.57,2016-08-02T17:00:00Z
8744,GM,170761850637.2,2021-05-05T17:14:04Z
8745,GM,145102648464.0,2021-02-10T14:26:50Z
8746,GM,127678145790.08,2020-11-05T14:33:37Z
8747,GM,130086234842.8,2020-07-29T19:18:11Z
8748,GM,114272662869.14,2020-05-06T11:30:11Z
8749,GM,136539496449.6,2020-02-05T14:26:42Z
8750,GM,135418292215.04,2019-10-29T19:35:16Z
8751,GM,141363676818.74,2019-08-01T13:34:23Z
8752,GM,140051668154.6,2019-04-30T19:13:28Z
8753,GM,129269451523.85,2019-02-06T15:01:09Z
8754,GM,128340609599.72,2018-10-31T13:04:13Z
8755,GM,134226763218.6,2018-07-25T16:00:00Z
8756,GM,129507055351.42,2018-04-26T17:00:00Z
8757,GM,129815505884.4,2018-02-06T16:00:00Z
8758,GM,131503069700.32,2017-10-24T22:00:00Z
8759,GM,116275259560.29,2017-07-25T16:00:00Z
8760,GM,120987026735.52,2017-04-28T16:00:00Z
8761,GM,104055144576.76,2017-02-07T17:00:00Z
8762,GM,104913256030.78,2016-10-25T16:00:00Z
8763,GM,96100058140.8,2016-07-21T16:00:00Z
8764,VZ,390492932858.95,2021-04-21T11:35:00Z
8765,VZ,351434044061.25,2021-01-26T12:06:32Z
8766,VZ,354213233892.83,2020-10-21T11:34:40Z
8767,VZ,334505909853.1,2020-07-24T11:45:37Z
8768,VZ,334466493110.65,2020-04-24T00:00:00Z
8769,VZ,364272150432.6,2020-01-30T12:05:12Z
8770,VZ,357605934855.24,2019-10-25T11:02:49Z
8771,VZ,349059920685.98,2019-08-01T11:36:44Z
8772,VZ,357268873061.79,2019-04-23T11:32:52Z
8773,VZ,344184888978.22,2019-01-29T12:04:57Z
8774,VZ,332600042004.34,2018-10-23T11:37:48Z
8775,VZ,322316713317.48,2018-07-24T16:00:00Z
8776,VZ,313779027836.46,2018-04-24T18:00:00Z
8777,VZ,332531803449.48,2018-01-23T17:00:00Z
8778,VZ,316502899742.44,2017-10-19T17:00:00Z
8779,VZ,296718359314.96,2017-07-27T10:32:58Z
8780,VZ,312652256641.25,2017-04-20T18:00:00Z
8781,VZ,324316720357.76,2017-01-24T12:00:00Z
8782,VZ,313576432824.96,2016-10-20T17:00:00Z
8783,VZ,325988694354.72,2016-07-26T16:00:00Z
8784,MU,90355718468.83,2021-06-30T20:08:48Z
8785,MU,93774566920.36,2021-03-31T20:08:06Z
8786,MU,77668918199.9,2021-01-07T21:03:39Z
8787,MU,49973559207.76,2020-09-29T20:06:41Z
8788,MU,49809283698.82,2020-06-29T20:01:10Z
8789,MU,54229984361.32,2020-03-25T20:04:41Z
8790,MU,51530989056.0,2019-12-18T21:03:38Z
8791,MU,48189896939.93,2019-09-26T20:01:27Z
8792,MU,36060811206.52,2019-06-25T20:08:42Z
8793,MU,45495393551.92,2019-03-20T20:04:02Z
8794,MU,42000884207.53,2018-12-18T21:02:57Z
8795,MU,59995608680.52,2018-09-20T20:03:41Z
8796,MU,67937840376.91,2018-06-20T17:00:00Z
8797,MU,57220718966.64,2018-03-22T17:00:00Z
8798,MU,52813079488.65,2017-12-19T17:00:00Z
8799,MU,42192684712.98,2017-09-26T17:00:00Z
8800,MU,42219007103.48,2017-06-29T21:01:00Z
8801,MU,36640970596.2,2017-03-23T17:00:00Z
8802,MU,25649901305.68,2016-12-21T21:05:00Z
8803,MU,23638818635.52,2016-10-04T21:05:00Z
8804,RMD,28732073477.68,2021-04-29T20:05:02Z
8805,RMD,31373019921.68,2021-01-28T21:07:45Z
8806,RMD,25476620697.42,2020-10-29T20:07:24Z
8807,RMD,28489302368.0,2020-08-05T20:07:47Z
8808,RMD,22324605123.63,2020-04-30T20:05:00Z
8809,RMD,23377933481.31,2020-01-30T21:05:00Z
8810,RMD,20472701369.36,2019-10-24T20:05:00Z
8811,RMD,18621927760.93,2019-07-25T20:05:00Z
8812,RMD,16088124935.73,2019-05-02T20:05:00Z
8813,RMD,17274515418.63,2019-01-24T21:07:58Z
8814,RMD,16757499942.1,2018-10-25T20:09:39Z
8815,RMD,14877693225.22,2018-08-02T20:05:00Z
8816,RMD,14179758195.69,2018-04-26T17:00:00Z
8817,RMD,12178080968.52,2018-01-22T17:00:00Z
8818,RMD,11159593708.96,2017-10-26T16:00:00Z
8819,RMD,11300628452.41,2017-08-01T21:05:00Z
8820,RMD,10536660786.21,2017-04-27T21:05:00Z
8821,RMD,9127265275.0,2017-01-23T17:00:00Z
8822,RMD,9519572840.37,2016-10-25T16:00:00Z
8823,RMD,9319448096.61,2016-07-28T17:00:00Z
8824,NEE,207862860986.6,2021-04-21T11:36:49Z
8825,NEE,206668568666.6,2021-01-26T12:50:53Z
8826,NEE,187215153464.36,2020-10-23T20:47:08Z
8827,NEE,167925702759.37,2020-07-24T11:39:26Z
8828,NEE,166352471031.0,2020-04-23T00:00:00Z
8829,NEE,165242972670.48,2020-01-24T12:38:31Z
8830,NEE,158183897639.97,2019-10-22T12:12:03Z
8831,NEE,142396692728.1,2019-07-24T21:14:57Z
8832,NEE,135505498873.28,2019-04-23T21:22:17Z
8833,NEE,123950444571.74,2019-01-25T12:50:46Z
8834,NEE,114216945038.4,2018-10-23T12:06:09Z
8835,NEE,113983034586.28,2018-07-25T16:00:00Z
8836,NEE,111935719625.08,2018-04-24T05:00:00Z
8837,NEE,108077398176.39,2018-01-26T17:00:00Z
8838,NEE,103267292380.45,2017-10-26T17:00:00Z
8839,NEE,100585807924.07,2017-07-26T16:00:00Z
8840,NEE,94334042589.75,2017-04-21T16:00:00Z
8841,NEE,86357832532.42,2017-01-27T17:00:00Z
8842,NEE,89114218946.64,2016-11-01T17:00:00Z
8843,NEE,92527268768.0,2016-07-27T17:00:00Z
8844,VLO,42603176047.2,2021-04-22T10:34:39Z
8845,VLO,35273636005.69,2021-01-28T11:28:43Z
8846,VLO,29623045109.68,2020-10-22T10:30:00Z
8847,VLO,35125831299.08,2020-07-30T10:30:00Z
8848,VLO,29319638758.08,2020-04-29T10:30:31Z
8849,VLO,46279628351.8,2020-01-30T13:33:08Z
8850,VLO,43239749225.6,2019-10-24T10:36:40Z
8851,VLO,43669040620.11,2019-07-25T12:30:53Z
8852,VLO,43235141498.46,2019-04-25T10:30:46Z
8853,VLO,39001388902.74,2019-01-31T11:33:33Z
8854,VLO,55191525571.25,2018-10-25T10:42:55Z
8855,VLO,53413325416.94,2018-07-26T10:37:15Z
8856,VLO,45323661492.69,2018-04-26T17:00:00Z
8857,VLO,44149102521.87,2018-02-01T17:00:00Z
8858,VLO,38140209058.24,2017-10-26T17:00:00Z
8859,VLO,34292230851.14,2017-07-27T11:52:00Z
8860,VLO,34598364732.0,2017-04-25T11:45:00Z
