,Instrument,Common Equity - Total,Original Announcement Date Time
9071,CBRE,5089379000.0,2019-05-08T10:59:23Z
9072,CBRE,4938797000.0,2019-02-13T11:57:11Z
9073,CBRE,4712956000.0,2018-11-01T11:17:24Z
9074,CBRE,4453577000.0,2018-08-02T10:56:52Z
9075,CBRE,4357631000.0,2018-05-02T17:00:00Z
9076,CBRE,4114496000.0,2018-02-08T17:00:00Z
9077,CBRE,3795470000.0,2017-11-03T17:00:00Z
9078,CBRE,3539693000.0,2017-07-27T17:00:00Z
9079,CBRE,3211945000.0,2017-04-27T17:00:00Z
9080,CBRE,3014487000.0,2017-02-10T11:55:00Z
9081,CBRE,2935025000.0,2016-10-27T17:00:00Z
9082,CBRE,2855118000.0,2016-07-28T17:00:00Z
9083,IRM,959707000.0,2021-05-06T10:00:01Z
9084,IRM,1136729000.0,2021-02-24T11:03:57Z
9085,IRM,937359000.0,2020-11-05T11:11:36Z
9086,IRM,1024300000.0,2020-08-06T10:00:17Z
9087,IRM,1123675000.0,2020-05-07T10:12:43Z
9088,IRM,1463962000.0,2020-02-13T11:03:52Z
9089,IRM,1510830000.0,2019-10-31T10:13:54Z
9090,IRM,1657821000.0,2019-08-01T10:11:54Z
9091,IRM,1759401000.0,2019-04-25T11:33:19Z
9092,IRM,1861054000.0,2019-02-14T11:18:33Z
9093,IRM,1937386000.0,2018-10-25T05:00:00Z
9094,IRM,2055940000.0,2018-07-27T16:00:00Z
9095,IRM,2259747000.0,2018-04-26T22:00:00Z
9096,IRM,2297438000.0,2018-02-16T23:00:00Z
9097,IRM,1866988000.0,2017-10-26T23:00:00Z
9098,IRM,1855788000.0,2017-07-28T16:00:00Z
9099,IRM,1902725000.0,2017-04-27T16:00:00Z
9100,IRM,1936547000.0,2017-02-23T17:00:00Z
9101,IRM,2124693000.0,2016-11-01T17:00:00Z
9102,IRM,2221075000.0,2016-08-04T16:00:00Z
9103,TWTR,7736650000.0,2021-04-29T20:05:13Z
9104,TWTR,7970082000.0,2021-02-09T21:05:11Z
9105,TWTR,7812088000.0,2020-10-29T20:07:41Z
9106,TWTR,7658055000.0,2020-07-23T11:00:14Z
9107,TWTR,8795627000.0,2020-04-30T11:00:21Z
9108,TWTR,8704386000.0,2020-02-06T12:00:22Z
9109,TWTR,8415642000.0,2019-10-24T11:00:06Z
9110,TWTR,8344814000.0,2019-07-26T11:00:17Z
9111,TWTR,7088819000.0,2019-04-23T11:01:03Z
9112,TWTR,6805594000.0,2019-02-07T12:02:22Z
9113,TWTR,6452572000.0,2018-10-25T11:02:14Z
9114,TWTR,5570904000.0,2018-07-27T10:51:26Z
9115,TWTR,5210436000.0,2018-04-25T12:02:00Z
9116,TWTR,5047218000.0,2018-02-08T17:00:00Z
9117,TWTR,4829406000.0,2017-10-26T17:00:00Z
9118,TWTR,4728896000.0,2017-07-27T17:00:00Z
9119,TWTR,4690376000.0,2017-04-26T02:29:27Z
9120,TWTR,4604935000.0,2017-02-09T12:05:00Z
9121,TWTR,4629332000.0,2016-10-27T17:00:00Z
9122,TWTR,4556853000.0,2016-07-26T17:00:00Z
9123,DIS,85540000000.0,2021-05-13T20:05:02Z
9124,DIS,84071000000.0,2021-02-11T21:05:00Z
9125,DIS,83583000000.0,2020-11-12T21:05:01Z
9126,DIS,85866000000.0,2020-08-04T20:14:23Z
9127,DIS,90407000000.0,2020-05-05T20:05:01Z
9128,DIS,89757000000.0,2020-02-04T21:05:00Z
9129,DIS,88877000000.0,2019-11-07T21:05:01Z
9130,DIS,90472000000.0,2019-08-06T20:05:00Z
9131,DIS,89938000000.0,2019-05-08T20:05:00Z
9132,DIS,50316000000.0,2019-02-05T21:05:00Z
9133,DIS,48773000000.0,2018-11-08T21:13:28Z
9134,DIS,46088000000.0,2018-08-07T20:05:00Z
9135,DIS,45151000000.0,2018-05-08T17:00:00Z
9136,DIS,43289000000.0,2018-02-06T17:00:00Z
9137,DIS,41315000000.0,2017-11-09T17:00:00Z
9138,DIS,42531000000.0,2017-08-08T21:05:00Z
9139,DIS,43784000000.0,2017-05-09T16:00:00Z
9140,DIS,43210000000.0,2017-02-07T21:15:00Z
9141,DIS,43265000000.0,2016-11-10T17:00:00Z
9142,DIS,44193000000.0,2016-08-09T17:00:00Z
9143,MA,6327000000.0,2021-04-29T12:07:17Z
9144,MA,6391000000.0,2021-01-28T13:04:33Z
9145,MA,5796000000.0,2020-10-28T12:03:08Z
9146,MA,6470000000.0,2020-07-30T12:02:43Z
9147,MA,5398000000.0,2020-04-29T12:02:51Z
9148,MA,5893000000.0,2020-01-29T13:02:36Z
9149,MA,4949000000.0,2019-10-29T12:03:07Z
9150,MA,5008000000.0,2019-07-30T11:48:18Z
9151,MA,5168000000.0,2019-04-30T12:04:19Z
9152,MA,5395000000.0,2019-01-31T13:03:21Z
9153,MA,5775000000.0,2018-10-30T12:03:37Z
9154,MA,5257000000.0,2018-07-26T12:04:11Z
9155,MA,5703000000.0,2018-05-02T17:00:00Z
9156,MA,5468000000.0,2018-02-01T17:00:00Z
9157,MA,6442000000.0,2017-10-31T17:00:00Z
9158,MA,5852000000.0,2017-07-27T05:00:00Z
9159,MA,5611000000.0,2017-05-02T16:00:00Z
9160,MA,5656000000.0,2017-01-31T17:00:00Z
9161,MA,6219000000.0,2016-10-28T16:00:00Z
9162,MA,5837000000.0,2016-07-28T13:00:00Z
9163,EXPD,2874794000.0,2021-05-04T12:55:40Z
9164,EXPD,2659637000.0,2021-02-16T13:30:00Z
9165,EXPD,2502029000.0,2020-11-03T13:30:01Z
9166,EXPD,2159118000.0,2020-08-04T12:30:00Z
9167,EXPD,2034806000.0,2020-05-05T12:30:00Z
9168,EXPD,2195028000.0,2020-02-18T13:30:01Z
9169,EXPD,2207385000.0,2019-11-05T13:30:00Z
9170,EXPD,2050973000.0,2019-08-06T12:30:00Z
9171,EXPD,2124270000.0,2019-05-07T12:30:00Z
9172,EXPD,1986838000.0,2019-02-19T19:41:45Z
9173,EXPD,1955849000.0,2018-11-06T13:30:00Z
9174,EXPD,1889752000.0,2018-08-07T12:30:10Z
9175,EXPD,1979469000.0,2018-05-08T17:00:00Z
9176,EXPD,1991858000.0,2018-02-20T17:00:00Z
9177,EXPD,1978003000.0,2017-11-07T17:00:00Z
9178,EXPD,1975844000.0,2017-08-08T05:02:00Z
9179,EXPD,1948896000.0,2017-05-02T13:30:00Z
9180,EXPD,1844638000.0,2017-02-21T17:00:00Z
9181,EXPD,1850083000.0,2016-11-08T16:42:00Z
9182,EXPD,1775915000.0,2016-08-02T17:00:00Z
9183,BAX,8452000000.0,2021-04-29T11:15:00Z
9184,BAX,8689000000.0,2021-02-04T12:15:00Z
9185,BAX,8567000000.0,2020-10-29T11:15:00Z
9186,BAX,8128000000.0,2020-07-30T11:15:00Z
9187,BAX,7699000000.0,2020-04-30T11:25:23Z
9188,BAX,7882000000.0,2020-03-17T11:18:37Z
9189,BAX,7588000000.0,2019-10-24T11:15:00Z
9190,BAX,7779000000.0,2019-07-25T11:15:00Z
9191,BAX,7570000000.0,2019-04-25T11:15:00Z
9192,BAX,7844000000.0,2019-01-31T12:15:00Z
9193,BAX,9107000000.0,2018-10-31T11:15:00Z
9194,BAX,8842000000.0,2018-07-26T17:00:00Z
9195,BAX,9068000000.0,2018-04-26T17:00:00Z
9196,BAX,9124000000.0,2018-02-01T17:00:00Z
9197,BAX,9466000000.0,2017-10-25T17:00:00Z
9198,BAX,9175000000.0,2017-07-26T17:00:00Z
9199,BAX,8686000000.0,2017-04-26T12:15:00Z
9200,BAX,8290000000.0,2017-02-01T17:00:00Z
9201,BAX,8677000000.0,2016-10-25T12:00:00Z
9202,BAX,8509000000.0,2016-07-26T17:00:00Z
9203,ROL,988935000.0,2021-04-28T11:30:04Z
9204,ROL,941360000.0,2021-01-27T12:30:02Z
9205,ROL,932716000.0,2020-10-28T14:42:41Z
9206,ROL,862830000.0,2020-07-29T11:30:03Z
9207,ROL,800371000.0,2020-04-29T11:30:02Z
9208,ROL,815750000.0,2020-01-29T12:30:03Z
9209,ROL,806897000.0,2019-10-23T11:30:04Z
9210,ROL,752264000.0,2019-07-24T11:30:03Z
9211,ROL,719124000.0,2019-04-24T11:30:09Z
9212,ROL,711908000.0,2019-01-23T12:30:04Z
9213,ROL,734758000.0,2018-10-24T11:30:04Z
9214,ROL,695811000.0,2018-07-25T11:30:06Z
9215,ROL,662763000.0,2018-04-25T17:00:00Z
9216,ROL,653924000.0,2018-01-24T17:00:00Z
9217,ROL,650439000.0,2017-10-25T17:00:00Z
9218,ROL,617462000.0,2017-07-26T17:00:00Z
9219,ROL,583551000.0,2017-04-26T12:30:00Z
9220,ROL,568545000.0,2017-01-25T13:31:00Z
9221,ROL,574229000.0,2016-10-26T17:00:00Z
9222,ROL,558320000.0,2016-07-27T12:30:00Z
9223,CTSH,11037000000.0,2021-05-05T20:01:10Z
9224,CTSH,10836000000.0,2021-02-03T21:01:07Z
9225,CTSH,11140000000.0,2020-10-28T20:01:08Z
9226,CTSH,10972000000.0,2020-07-29T20:01:06Z
9227,CTSH,10613000000.0,2020-05-07T20:01:06Z
9228,CTSH,11022000000.0,2020-02-05T21:01:08Z
9229,CTSH,10702000000.0,2019-10-30T20:01:12Z
9230,CTSH,10557000000.0,2019-07-31T20:01:10Z
9231,CTSH,11136000000.0,2019-05-02T20:01:05Z
9232,CTSH,11424000000.0,2019-02-06T12:00:13Z
9233,CTSH,10978000000.0,2018-10-30T10:00:19Z
9234,CTSH,10648000000.0,2018-08-02T10:23:15Z
9235,CTSH,10988000000.0,2018-05-07T17:00:00Z
9236,CTSH,10669000000.0,2018-02-07T17:00:00Z
9237,CTSH,10979000000.0,2017-11-01T17:00:00Z
9238,CTSH,10483000000.0,2017-08-03T17:00:00Z
9239,CTSH,9983000000.0,2017-05-04T11:00:00Z
9240,CTSH,10728000000.0,2017-02-08T11:00:00Z
9241,CTSH,10292300000.0,2016-11-07T17:00:00Z
9242,CTSH,9862900000.0,2016-08-05T11:00:00Z
9243,FISV,31851000000.0,2021-04-27T11:01:00Z
9244,FISV,32330000000.0,2021-02-09T21:01:00Z
9245,FISV,31692000000.0,2020-10-27T20:01:00Z
9246,FISV,31583000000.0,2020-08-05T20:01:00Z
9247,FISV,31843000000.0,2020-05-07T20:04:00Z
9248,FISV,32979000000.0,2020-02-04T21:01:00Z
9249,FISV,32669000000.0,2019-11-06T21:01:00Z
9250,FISV,2546000000.0,2019-07-25T20:01:00Z
9251,FISV,2394000000.0,2019-04-30T20:01:00Z
9252,FISV,2293000000.0,2019-02-07T21:01:00Z
9253,FISV,2661000000.0,2018-10-31T20:01:00Z
9254,FISV,2850000000.0,2018-07-31T20:01:00Z
9255,FISV,2971000000.0,2018-05-01T17:00:00Z
9256,FISV,2731000000.0,2018-02-07T17:00:00Z
9257,FISV,2350000000.0,2017-10-31T17:00:00Z
9258,FISV,2391000000.0,2017-08-01T21:01:00Z
9259,FISV,2424000000.0,2017-04-26T17:00:00Z
9260,FISV,2541000000.0,2017-02-08T21:01:00Z
9261,FISV,2569000000.0,2016-10-26T17:00:00Z
9262,FISV,2642000000.0,2016-08-02T17:00:00Z
9263,PPG,5839000000.0,2021-04-15T20:17:00Z
9264,PPG,5689000000.0,2021-01-21T21:17:46Z
9265,PPG,5310000000.0,2020-10-19T20:15:00Z
9266,PPG,4832000000.0,2020-07-16T20:15:00Z
9267,PPG,4723000000.0,2020-04-27T20:20:00Z
9268,PPG,5284000000.0,2020-01-16T11:52:00Z
9269,PPG,5247000000.0,2019-10-17T10:52:00Z
9270,PPG,5079000000.0,2019-07-18T10:51:00Z
9271,PPG,4904000000.0,2019-04-18T10:51:00Z
9272,PPG,4630000000.0,2019-01-17T11:30:00Z
9273,PPG,4980000000.0,2018-10-18T10:51:00Z
9274,PPG,4884000000.0,2018-07-19T10:51:00Z
9275,PPG,5346000000.0,2018-04-19T17:00:00Z
9276,PPG,5558000000.0,2018-01-18T17:00:00Z
9277,PPG,5902000000.0,2017-10-19T17:00:00Z
9278,PPG,5630000000.0,2017-07-20T11:51:00Z
9279,PPG,5192000000.0,2017-04-20T11:50:00Z
9280,PPG,4826000000.0,2017-01-19T23:51:00Z
9281,PPG,5031000000.0,2016-10-20T11:51:00Z
9282,PPG,5346000000.0,2016-07-21T16:00:00Z
9283,LYV,-730560000.0,2021-05-06T20:05:19Z
9284,LYV,-471772000.0,2021-02-25T21:05:24Z
9285,LYV,-99430000.0,2020-11-05T21:03:06Z
9286,LYV,341925000.0,2020-08-05T20:03:07Z
9287,LYV,859354000.0,2020-05-07T20:05:16Z
9288,LYV,1145820000.0,2020-02-27T21:01:09Z
9289,LYV,1287273000.0,2019-10-31T20:01:08Z
9290,LYV,1174143000.0,2019-07-25T20:05:19Z
9291,LYV,1043208000.0,2019-05-02T20:01:12Z
9292,LYV,1098981000.0,2019-02-28T21:22:58Z
9293,LYV,1317389000.0,2018-11-01T20:33:41Z
9294,LYV,1163049000.0,2018-07-26T20:26:04Z
9295,LYV,1137671000.0,2018-05-03T17:00:00Z
9296,LYV,1181196000.0,2018-02-27T17:00:00Z
9297,LYV,1378974000.0,2017-11-02T17:00:00Z
9298,LYV,1226639000.0,2017-08-09T22:11:00Z
9299,LYV,1116743000.0,2017-05-04T06:50:00Z
9300,LYV,1126016000.0,2017-02-23T17:00:00Z
9301,LYV,1280758000.0,2016-11-07T17:00:00Z
9302,LYV,1188507000.0,2016-07-28T16:00:00Z
9303,TPR,3015000000.0,2021-05-06T10:47:48Z
9304,TPR,2890700000.0,2021-02-04T11:48:04Z
9305,TPR,2530100000.0,2020-10-29T10:49:20Z
9306,TPR,2276400000.0,2020-08-13T10:48:51Z
9307,TPR,2553100000.0,2020-04-30T11:16:52Z
9308,TPR,3322400000.0,2020-02-06T11:47:13Z
9309,TPR,3086900000.0,2019-11-05T12:54:34Z
9310,TPR,3513400000.0,2019-08-15T11:21:32Z
9311,TPR,3531200000.0,2019-05-09T10:48:15Z
9312,TPR,3488400000.0,2019-02-07T11:52:04Z
9313,TPR,3309600000.0,2018-10-30T10:48:59Z
9314,TPR,3244600000.0,2018-08-14T10:45:00Z
9315,TPR,3138000000.0,2018-05-01T17:00:00Z
9316,TPR,2949400000.0,2018-02-06T17:00:00Z
9317,TPR,2940000000.0,2017-11-07T17:00:00Z
9318,TPR,3001900000.0,2017-08-15T11:45:00Z
9319,TPR,2891900000.0,2017-05-02T17:00:00Z
9320,TPR,2811100000.0,2017-01-31T11:45:00Z
9321,TPR,2728500000.0,2016-11-01T17:00:00Z
9322,TPR,2682900000.0,2016-08-09T11:45:00Z
9323,EMN,6233000000.0,2021-04-29T20:54:02Z
9324,EMN,6023000000.0,2021-01-28T21:54:09Z
9325,EMN,6075000000.0,2020-10-29T20:45:38Z
9326,EMN,6021000000.0,2020-08-05T17:21:38Z
9327,EMN,6117000000.0,2020-04-30T20:41:36Z
9328,EMN,5958000000.0,2020-01-30T21:46:34Z
9329,EMN,6020000000.0,2019-11-01T19:00:16Z
9330,EMN,5869000000.0,2019-07-25T20:59:47Z
9331,EMN,5843000000.0,2019-04-25T20:41:44Z
9332,EMN,5803000000.0,2019-01-31T21:43:08Z
9333,EMN,5920000000.0,2018-10-25T20:36:07Z
9334,EMN,5697000000.0,2018-07-26T17:00:00Z
9335,EMN,5545000000.0,2018-04-26T17:00:00Z
9336,EMN,5403000000.0,2018-02-01T17:00:00Z
9337,EMN,5023000000.0,2017-10-26T16:00:00Z
9338,EMN,4812000000.0,2017-07-27T17:00:00Z
9339,EMN,4651000000.0,2017-04-27T21:39:00Z
9340,EMN,4532000000.0,2017-01-26T17:00:00Z
9341,EMN,4441000000.0,2016-11-04T17:00:00Z
9342,EMN,4375000000.0,2016-08-03T16:00:00Z
9343,BLL,3492000000.0,2021-05-06T10:00:21Z
9344,BLL,3275000000.0,2021-02-04T11:04:00Z
9345,BLL,2886000000.0,2020-11-05T11:00:25Z
9346,BLL,2762000000.0,2020-08-06T12:30:29Z
9347,BLL,2630000000.0,2020-05-07T10:04:48Z
9348,BLL,2949000000.0,2020-02-06T11:03:46Z
9349,BLL,3365000000.0,2019-10-31T10:00:19Z
9350,BLL,3460000000.0,2019-08-01T10:00:29Z
9351,BLL,3546000000.0,2019-05-03T17:42:32Z
9352,BLL,3458000000.0,2019-01-31T11:01:05Z
9353,BLL,3640000000.0,2018-11-01T10:07:08Z
9354,BLL,3889000000.0,2018-08-02T10:02:05Z
9355,BLL,4033000000.0,2018-05-03T17:00:00Z
9356,BLL,3941000000.0,2018-02-07T17:00:00Z
9357,BLL,3529000000.0,2017-11-02T17:00:00Z
9358,BLL,3604000000.0,2017-08-02T11:00:00Z
9359,BLL,3619000000.0,2017-05-04T15:53:00Z
9360,BLL,3435000000.0,2017-02-02T11:00:00Z
9361,BLL,3713000000.0,2016-11-03T11:00:00Z
9362,BLL,3731000000.0,2016-08-04T17:00:00Z
9363,VMC,6136241000.0,2021-05-04T11:07:18Z
9364,VMC,6027330000.0,2021-02-16T12:47:57Z
9365,VMC,5928352000.0,2020-11-05T12:30:05Z
9366,VMC,5764151000.0,2020-08-04T11:46:58Z
9367,VMC,5590326000.0,2020-05-06T11:33:05Z
9368,VMC,5621857000.0,2020-02-18T16:09:25Z
9369,VMC,5542239000.0,2019-11-06T12:49:44Z
9370,VMC,5371447000.0,2019-07-25T12:09:00Z
9371,VMC,5217209000.0,2019-05-02T13:10:21Z
9372,VMC,5202903000.0,2019-02-14T13:17:27Z
9373,VMC,5145789000.0,2018-10-30T12:00:06Z
9374,VMC,5020630000.0,2018-07-31T17:00:00Z
9375,VMC,4913210000.0,2018-05-03T17:00:00Z
9376,VMC,4968893000.0,2018-02-16T17:00:00Z
9377,VMC,4685134000.0,2017-11-01T16:00:00Z
9378,VMC,4602104000.0,2017-08-01T13:00:00Z
9379,VMC,4520761000.0,2017-05-10T13:00:00Z
9380,VMC,4572476000.0,2017-02-07T13:00:00Z
9381,VMC,4503970000.0,2016-11-02T17:00:00Z
9382,VMC,4479331000.0,2016-08-01T13:00:00Z
9383,ACN,19342845000.0,2021-06-24T10:51:55Z
9384,ACN,18308027000.0,2021-03-18T10:58:48Z
9385,ACN,17906501000.0,2020-12-17T11:53:53Z
9386,ACN,17000536000.0,2020-09-24T10:54:53Z
9387,ACN,16014606000.0,2020-06-25T10:50:41Z
9388,ACN,15474589000.0,2020-03-19T10:49:30Z
9389,ACN,15167138000.0,2019-12-19T11:51:55Z
9390,ACN,14409008000.0,2019-09-26T10:54:40Z
9391,ACN,13737324000.0,2019-06-27T10:55:57Z
9392,ACN,13337033000.0,2019-03-28T10:55:29Z
9393,ACN,12678856000.0,2018-12-20T11:53:31Z
9394,ACN,10364753000.0,2018-09-27T10:57:12Z
9395,ACN,9797325000.0,2018-06-28T10:53:22Z
9396,ACN,9682687000.0,2018-03-22T16:00:00Z
9397,ACN,9102130000.0,2017-12-21T16:00:00Z
9398,ACN,8949477000.0,2017-09-28T17:00:00Z
9399,ACN,8167356000.0,2017-06-22T11:59:00Z
9400,ACN,7964245000.0,2017-03-23T10:59:00Z
9401,ACN,7417093000.0,2016-12-21T16:00:00Z
9402,ACN,7555262000.0,2016-09-29T11:59:00Z
9403,OMC,3211200000.0,2021-04-20T10:40:02Z
9404,OMC,3084400000.0,2021-02-18T11:42:37Z
9405,OMC,2638800000.0,2020-10-27T10:45:02Z
9406,OMC,2413000000.0,2020-07-28T10:45:03Z
9407,OMC,2447600000.0,2020-04-28T10:25:02Z
9408,OMC,2853900000.0,2020-02-11T11:40:02Z
9409,OMC,2464100000.0,2019-10-15T10:40:03Z
9410,OMC,2410200000.0,2019-07-17T11:24:13Z
9411,OMC,2413300000.0,2019-04-16T10:45:03Z
9412,OMC,2547100000.0,2019-02-12T11:40:03Z
9413,OMC,2381700000.0,2018-10-16T10:41:14Z
9414,OMC,2321400000.0,2018-07-17T10:45:02Z
9415,OMC,2626400000.0,2018-04-17T17:00:00Z
9416,OMC,2615100000.0,2018-02-15T17:00:00Z
9417,OMC,2522500000.0,2017-10-17T16:00:00Z
9418,OMC,2256100000.0,2017-07-20T12:51:00Z
9419,OMC,2134600000.0,2017-04-18T17:00:00Z
9420,OMC,2162000000.0,2017-02-07T11:40:00Z
9421,OMC,2323900000.0,2016-10-18T16:00:00Z
9422,OMC,2281900000.0,2016-07-14T17:00:00Z
9423,ADM,20841000000.0,2021-04-27T11:00:01Z
9424,ADM,20000000000.0,2021-01-26T12:00:01Z
9425,ADM,19322000000.0,2020-10-29T20:05:00Z
9426,ADM,19293000000.0,2020-07-29T20:05:00Z
9427,ADM,18952000000.0,2020-04-29T20:05:00Z
9428,ADM,19208000000.0,2020-01-29T21:05:00Z
9429,ADM,18873000000.0,2019-10-31T11:00:00Z
9430,ADM,18955000000.0,2019-08-01T11:00:00Z
9431,ADM,18895000000.0,2019-04-26T11:00:02Z
9432,ADM,18981000000.0,2019-02-05T12:00:00Z
9433,ADM,18987000000.0,2018-11-06T12:00:00Z
9434,ADM,18710000000.0,2018-07-31T11:00:00Z
9435,ADM,18732000000.0,2018-05-01T17:00:00Z
9436,ADM,18313000000.0,2018-02-06T17:00:00Z
9437,ADM,17570000000.0,2017-10-31T17:00:00Z
9438,ADM,17411000000.0,2017-08-01T17:00:00Z
9439,ADM,17121000000.0,2017-05-02T11:00:00Z
9440,ADM,17173000000.0,2017-02-07T12:00:00Z
9441,ADM,17538000000.0,2016-11-01T16:00:00Z
9442,ADM,17655000000.0,2016-08-02T16:00:00Z
9443,EIX,14085000000.0,2021-04-27T20:05:00Z
9444,EIX,14048000000.0,2021-02-25T21:05:01Z
9445,EIX,13748000000.0,2020-10-27T20:05:00Z
9446,EIX,14253000000.0,2020-07-28T20:05:00Z
9447,EIX,13351000000.0,2020-04-30T00:00:00Z
9448,EIX,13303000000.0,2020-02-27T21:07:00Z
9449,EIX,13160000000.0,2019-10-29T20:05:00Z
9450,EIX,10720000000.0,2019-07-25T20:06:00Z
9451,EIX,10526000000.0,2019-04-30T20:09:00Z
9452,EIX,10459000000.0,2019-02-28T21:06:00Z
9453,EIX,12096000000.0,2018-10-30T20:10:00Z
9454,EIX,11779000000.0,2018-07-26T20:05:00Z
9455,EIX,11696000000.0,2018-05-01T22:00:00Z
9456,EIX,11671000000.0,2018-02-22T23:00:00Z
9457,EIX,12416000000.0,2017-10-30T23:00:00Z
9458,EIX,12146000000.0,2017-07-27T16:00:00Z
9459,EIX,12051000000.0,2017-05-01T16:00:00Z
9460,EIX,11996000000.0,2017-02-21T17:00:00Z
9461,EIX,11814000000.0,2016-11-01T17:00:00Z
9462,EIX,11557000000.0,2016-07-28T16:00:00Z
9463,NWL,3836000000.0,2021-04-30T11:00:01Z
9464,NWL,3874000000.0,2021-02-12T12:00:00Z
9465,NWL,3726000000.0,2020-10-30T11:00:00Z
9466,NWL,3492000000.0,2020-07-31T11:00:00Z
9467,NWL,3454000000.0,2020-05-01T11:30:00Z
9468,NWL,4963300000.0,2020-02-14T11:30:00Z
9469,NWL,4137600000.0,2019-11-01T10:30:00Z
9470,NWL,4969200000.0,2019-08-02T10:30:00Z
9471,NWL,4948400000.0,2019-05-03T10:30:00Z
9472,NWL,5218400000.0,2019-02-15T12:45:40Z
9473,NWL,5993300000.0,2018-11-02T10:30:00Z
9474,NWL,13958300000.0,2018-08-06T10:30:00Z
9475,NWL,14130900000.0,2018-05-04T17:00:00Z
9476,NWL,14144700000.0,2018-02-16T05:00:00Z
9477,NWL,12734400000.0,2017-11-02T05:00:00Z
9478,NWL,12244400000.0,2017-08-04T17:00:00Z
9479,NWL,11995600000.0,2017-05-07T19:30:00Z
9480,NWL,11348800000.0,2017-02-06T11:30:00Z
9481,NWL,11427200000.0,2016-10-28T11:30:00Z
9482,NWL,11310700000.0,2016-07-29T11:30:00Z
9483,LH,10021500000.0,2021-04-29T10:56:00Z
9484,LH,9359700000.0,2021-02-11T11:58:00Z
9485,LH,8239100000.0,2020-10-27T10:45:00Z
9486,LH,7352700000.0,2020-07-28T10:49:00Z
9487,LH,7020100000.0,2020-04-29T10:53:00Z
9488,LH,7567000000.0,2020-02-13T11:57:00Z
9489,LH,7231100000.0,2019-10-24T10:55:00Z
9490,LH,7144400000.0,2019-07-25T11:02:00Z
9491,LH,7111300000.0,2019-04-30T11:04:33Z
9492,LH,6971400000.0,2019-02-07T11:55:00Z
9493,LH,7248100000.0,2018-10-24T10:50:00Z
9494,LH,7037700000.0,2018-07-25T10:55:00Z
9495,LH,6984000000.0,2018-04-25T17:00:00Z
9496,LH,6804100000.0,2018-02-06T17:00:00Z
9497,LH,6125900000.0,2017-10-25T17:00:00Z
9498,LH,5878100000.0,2017-07-26T17:00:00Z
9499,LH,5650700000.0,2017-04-24T11:56:00Z
9500,LH,5505800000.0,2017-02-16T12:04:00Z
9501,LH,5523400000.0,2016-10-26T17:00:00Z
9502,LH,5313000000.0,2016-07-27T17:00:00Z
9503,UHS,6513862000.0,2021-04-26T20:19:41Z
9504,UHS,6317146000.0,2021-02-25T21:16:06Z
9505,UHS,5962788000.0,2020-10-30T12:02:36Z
9506,UHS,5688647000.0,2020-07-27T20:24:12Z
9507,UHS,5413209000.0,2020-04-27T20:20:41Z
9508,UHS,5504105000.0,2020-02-26T21:16:06Z
9509,UHS,5389215000.0,2019-10-24T20:18:51Z
9510,UHS,5393089000.0,2019-07-25T20:19:43Z
9511,UHS,5482415000.0,2019-04-25T20:20:20Z
9512,UHS,5389262000.0,2019-02-27T21:16:07Z
9513,UHS,,2018-10-25T20:19:02Z
9514,UHS,,2018-07-25T20:34:28Z
9515,UHS,,2018-04-25T17:00:00Z
9516,UHS,4989514000.0,2018-02-28T17:00:00Z
9517,UHS,,2017-10-25T17:00:00Z
9518,UHS,,2017-07-25T17:00:00Z
9519,UHS,,2017-04-25T17:00:00Z
9520,UHS,4533220000.0,2017-02-28T21:16:00Z
9521,UHS,,2016-10-26T17:00:00Z
9522,UHS,,2016-07-26T21:16:00Z
9523,WU,218800000.0,2021-05-04T20:05:01Z
9524,WU,186600000.0,2021-02-10T21:05:01Z
9525,WU,67100000.0,2020-10-29T20:29:04Z
9526,WU,-73400000.0,2020-08-04T20:35:16Z
9527,WU,-149700000.0,2020-05-05T20:23:35Z
9528,WU,-39500000.0,2020-02-11T21:05:00Z
9529,WU,-19700000.0,2019-10-31T20:05:00Z
9530,WU,30200000.0,2019-08-01T20:05:00Z
9531,WU,-374200000.0,2019-05-07T20:05:00Z
9532,WU,-309800000.0,2019-02-07T21:05:00Z
9533,WU,-415300000.0,2018-11-01T20:05:00Z
9534,WU,-451300000.0,2018-08-02T20:05:00Z
9535,WU,-375800000.0,2018-05-01T17:00:00Z
9536,WU,-491400000.0,2018-02-13T17:00:00Z
9537,WU,709400000.0,2017-11-02T16:00:00Z
9538,WU,661200000.0,2017-08-03T16:00:00Z
9539,WU,750300000.0,2017-05-02T06:31:00Z
9540,WU,902200000.0,2017-02-09T21:01:00Z
9541,WU,1387600000.0,2016-11-01T16:00:00Z
9542,WU,1314400000.0,2016-08-03T16:00:00Z
9543,DVA,1248106000.0,2021-04-29T20:05:09Z
9544,DVA,1383566000.0,2021-02-11T21:06:06Z
9545,DVA,1574757000.0,2020-10-29T20:01:08Z
9546,DVA,2153915000.0,2020-07-30T20:01:12Z
9547,DVA,1947846000.0,2020-05-05T20:01:07Z
9548,DVA,2133409000.0,2020-02-10T21:01:06Z
9549,DVA,2318576000.0,2019-11-05T21:01:08Z
9550,DVA,4049298000.0,2019-08-01T20:01:11Z
9551,DVA,3875354000.0,2019-05-07T20:01:05Z
9552,DVA,3703442000.0,2019-02-13T21:47:33Z
9553,DVA,3824649000.0,2018-11-07T21:01:09Z
9554,DVA,4279184000.0,2018-08-01T20:01:09Z
