,Instrument,Earnings before Interest & Taxes (EBIT) - Normalized,Original Announcement Date Time
2439,TMO,3056000000.0,2021-02-01T11:03:58Z
2440,TMO,2350000000.0,2020-10-21T10:00:04Z
2441,TMO,1438000000.0,2020-07-22T10:00:05Z
2442,TMO,966000000.0,2020-04-22T10:00:07Z
2443,TMO,1173000000.0,2020-01-30T11:00:04Z
2444,TMO,980000000.0,2019-10-23T10:00:05Z
2445,TMO,1075000000.0,2019-07-24T10:00:16Z
2446,TMO,970000000.0,2019-04-24T10:00:08Z
2447,TMO,1165000000.0,2019-01-30T11:00:17Z
2448,TMO,902000000.0,2018-10-24T10:02:42Z
2449,TMO,973000000.0,2018-07-25T10:00:21Z
2450,TMO,836000000.0,2018-04-25T17:00:00Z
2451,TMO,1019200000.0,2018-01-31T17:00:00Z
2452,TMO,743498100.0,2017-10-25T17:00:00Z
2453,TMO,773500000.0,2017-07-26T17:00:00Z
2454,TMO,702700000.0,2017-04-26T17:00:00Z
2455,TMO,869600000.0,2017-01-31T11:00:00Z
2456,TMO,679500000.0,2016-10-27T17:00:00Z
2457,TMO,682800000.0,2016-07-28T17:00:00Z
2458,NXPI,527000000.0,2021-04-26T22:01:49Z
2459,NXPI,508000000.0,2021-02-01T21:20:48Z
2460,NXPI,80000000.0,2020-10-26T21:02:51Z
2461,NXPI,-143000000.0,2020-07-27T21:03:46Z
2462,NXPI,84000000.0,2020-04-27T21:22:57Z
2463,NXPI,201000000.0,2020-02-03T22:03:45Z
2464,NXPI,235000000.0,2019-10-29T11:18:37Z
2465,NXPI,170000000.0,2019-07-30T00:02:37Z
2466,NXPI,70000000.0,2019-04-30T10:34:33Z
2467,NXPI,229000000.0,2019-02-07T11:22:03Z
2468,NXPI,291000000.0,2018-11-01T10:49:14Z
2469,NXPI,165000000.0,2018-07-26T10:47:48Z
2470,NXPI,159000000.0,2018-05-03T17:00:00Z
2471,NXPI,154000000.0,2018-02-08T17:00:00Z
2472,NXPI,203000000.0,2017-10-26T17:00:00Z
2473,NXPI,83000000.0,2017-08-03T17:00:00Z
2474,NXPI,1688000000.0,2017-05-04T17:00:00Z
2475,NXPI,217000000.0,2017-02-02T17:00:00Z
2476,NXPI,177000000.0,2016-10-27T17:00:00Z
2477,NXPI,98000000.0,2016-08-02T17:00:00Z
2478,HPE,522000000.0,2021-06-01T20:05:00Z
2479,HPE,579000000.0,2021-03-02T21:05:00Z
2480,HPE,510000000.0,2020-12-01T21:05:01Z
2481,HPE,411000000.0,2020-08-25T20:05:00Z
2482,HPE,258000000.0,2020-05-21T20:05:00Z
2483,HPE,508000000.0,2020-03-03T21:05:00Z
2484,HPE,959000000.0,2019-11-25T21:05:00Z
2485,HPE,538000000.0,2019-08-27T20:05:00Z
2486,HPE,589000000.0,2019-05-23T20:05:00Z
2487,HPE,847000000.0,2019-02-21T21:05:00Z
2488,HPE,728000000.0,2018-12-04T21:05:07Z
2489,HPE,674000000.0,2018-08-28T20:05:07Z
2490,HPE,559000000.0,2018-05-22T17:00:00Z
2491,HPE,539000000.0,2018-02-22T17:00:00Z
2492,HPE,566000000.0,2017-11-21T17:00:00Z
2493,HPE,424000000.0,2017-09-05T21:46:00Z
2494,HPE,329000000.0,2017-05-31T21:35:00Z
2495,HPE,565000000.0,2017-02-23T21:05:00Z
2496,HPE,622000000.0,2016-11-22T17:00:00Z
2497,HPE,2849000000.0,2016-09-07T17:00:00Z
2498,ENPH,61959000.0,2021-04-27T20:05:01Z
2499,ENPH,76580000.0,2021-02-09T21:05:02Z
2500,ENPH,50728000.0,2020-10-27T20:20:51Z
2501,ENPH,11507000.0,2020-08-04T20:05:10Z
2502,ENPH,43788000.0,2020-05-05T20:05:12Z
2503,ENPH,47040000.0,2020-02-18T21:05:11Z
2504,ENPH,33232000.0,2019-10-29T20:05:29Z
2505,ENPH,12598000.0,2019-07-30T20:05:20Z
2506,ENPH,7021000.0,2019-04-30T20:06:38Z
2507,ENPH,5431000.0,2019-02-26T21:12:52Z
2508,ENPH,1835000.0,2018-11-06T22:20:43Z
2509,ENPH,-1130000.0,2018-07-31T17:00:00Z
2510,ENPH,-2601000.0,2018-05-01T17:00:00Z
2511,ENPH,60000.0,2018-02-27T17:00:00Z
2512,ENPH,-1207000.0,2017-11-07T16:00:00Z
2513,ENPH,-5550000.0,2017-08-08T21:05:00Z
2514,ENPH,-13788000.0,2017-05-09T17:00:00Z
2515,ENPH,-10202000.0,2017-02-28T21:05:00Z
2516,ENPH,-14661000.0,2016-11-01T16:00:00Z
2517,ENPH,-16167000.0,2016-08-02T17:00:00Z
2518,HAS,176200000.0,2021-04-27T10:30:00Z
2519,HAS,237462000.0,2021-02-08T12:04:48Z
2520,HAS,360748000.0,2020-10-26T10:30:00Z
2521,HAS,30806000.0,2020-07-27T10:30:01Z
2522,HAS,125459000.0,2020-04-29T10:00:00Z
2523,HAS,322600000.0,2020-02-11T11:30:00Z
2524,HAS,302525000.0,2019-10-22T10:30:00Z
2525,HAS,132930000.0,2019-07-23T10:30:00Z
2526,HAS,44227000.0,2019-04-23T10:30:00Z
2527,HAS,191777000.0,2019-02-08T11:30:00Z
2528,HAS,313902000.0,2018-10-22T10:30:00Z
2529,HAS,84619000.0,2018-07-23T10:30:00Z
2530,HAS,15873000.0,2018-04-23T17:00:00Z
2531,HAS,296989000.0,2018-02-07T17:00:00Z
2532,HAS,369551000.0,2017-10-23T17:00:00Z
2533,HAS,105994000.0,2017-07-24T11:30:00Z
2534,HAS,89729000.0,2017-04-24T17:00:00Z
2535,HAS,242176000.0,2017-02-06T11:30:00Z
2536,HAS,368685000.0,2016-10-17T11:30:00Z
2537,HAS,88622000.0,2016-07-18T17:00:00Z
2538,IR,172400000.0,2021-04-28T20:34:19Z
2539,IR,360500000.0,2021-02-22T22:05:00Z
2540,IR,124400000.0,2020-11-02T21:30:00Z
2541,IR,78200000.0,2020-08-03T20:36:42Z
2542,IR,59300000.0,2020-05-12T10:32:45Z
2543,IR,150100000.0,2020-02-17T21:16:00Z
2544,IR,98700000.0,2019-10-28T20:15:00Z
2545,IR,94900000.0,2019-07-31T20:15:00Z
2546,IR,81100000.0,2019-04-30T21:47:27Z
2547,IR,157600000.0,2019-02-19T12:05:08Z
2548,IR,141100000.0,2018-10-25T20:18:28Z
2549,IR,120800000.0,2018-08-01T20:15:01Z
2550,IR,99400000.0,2018-04-26T17:00:00Z
2551,IR,85700000.0,2018-02-15T17:00:00Z
2552,IR,104100000.0,2017-10-25T17:00:00Z
2553,IR,-93500000.0,2017-08-02T21:30:00Z
2554,IR,46577000.0,2017-05-03T17:00:00Z
2555,IR,80038000.0,2017-05-03T17:00:00Z
2556,IR,41000000.0,2017-10-27T23:00:00Z
2557,IR,46100000.0,2017-08-04T23:00:00Z
2558,KHC,1345000000.0,2021-04-29T11:02:31Z
2559,KHC,1641000000.0,2021-02-11T12:03:54Z
2560,KHC,1523000000.0,2020-10-29T11:13:19Z
2561,KHC,1608000000.0,2020-07-30T11:07:45Z
2562,KHC,1070000000.0,2020-04-30T11:26:39Z
2563,KHC,1317000000.0,2020-02-13T12:05:38Z
2564,KHC,1576000000.0,2019-10-31T11:38:54Z
2565,KHC,1487000000.0,2019-08-08T11:42:00Z
2566,KHC,1585000000.0,2019-08-08T11:42:00Z
2567,KHC,1670000000.0,2019-02-21T22:02:43Z
2568,KHC,1396000000.0,2018-11-01T20:16:58Z
2569,KHC,1837000000.0,2018-08-03T11:39:32Z
2570,KHC,1657000000.0,2018-05-02T17:00:00Z
2571,KHC,1838000000.0,2018-02-16T17:00:00Z
2572,KHC,1681000000.0,2017-11-01T17:00:00Z
2573,KHC,1995000000.0,2017-08-03T17:00:00Z
2574,KHC,1719000000.0,2017-05-03T17:00:00Z
2575,KHC,1666000000.0,2017-02-15T17:00:00Z
2576,KHC,1699000000.0,2016-11-03T21:00:10Z
2577,KHC,1869000000.0,2016-08-04T21:02:00Z
2578,HAL,348000000.0,2021-04-21T10:48:39Z
2579,HAL,331000000.0,2021-01-19T11:45:37Z
2580,HAL,254000000.0,2020-10-23T14:02:32Z
2581,HAL,188000000.0,2020-07-20T10:45:00Z
2582,HAL,479000000.0,2020-04-20T10:50:07Z
2583,HAL,502000000.0,2020-01-21T11:45:00Z
2584,HAL,513000000.0,2019-10-21T10:45:00Z
2585,HAL,542000000.0,2019-07-22T10:45:00Z
2586,HAL,396000000.0,2019-04-22T19:29:37Z
2587,HAL,595000000.0,2019-01-22T11:45:00Z
2588,HAL,674000000.0,2018-10-22T10:47:40Z
2589,HAL,770000000.0,2018-07-23T17:00:00Z
2590,HAL,594000000.0,2018-04-23T17:00:00Z
2591,HAL,744000000.0,2018-01-22T17:00:00Z
2592,HAL,611000000.0,2017-10-23T17:00:00Z
2593,HAL,382000000.0,2017-07-24T06:45:00Z
2594,HAL,185000000.0,2017-04-23T23:50:00Z
2595,HAL,130000000.0,2017-01-23T11:50:00Z
2596,HAL,89000000.0,2016-10-19T11:50:00Z
2597,HAL,31000000.0,2016-07-20T11:50:00Z
2598,BR,250700000.0,2021-05-04T11:00:07Z
2599,BR,87000000.0,2021-02-02T12:00:30Z
2600,BR,127700000.0,2020-10-30T11:00:10Z
2601,BR,309700000.0,2020-08-11T11:00:12Z
2602,BR,229700000.0,2020-05-08T11:00:10Z
2603,BR,27800000.0,2020-01-31T12:00:12Z
2604,BR,79400000.0,2019-11-06T12:00:11Z
2605,BR,244800000.0,2019-08-01T11:00:06Z
2606,BR,234500000.0,2019-05-07T11:00:14Z
2607,BR,76300000.0,2019-02-07T12:00:08Z
2608,BR,99800000.0,2018-11-06T13:22:30Z
2609,BR,270800000.0,2018-08-07T12:31:02Z
2610,BR,135500000.0,2018-05-08T17:00:00Z
2611,BR,116300000.0,2018-02-08T17:00:00Z
2612,BR,85700000.0,2017-11-08T16:00:00Z
2613,BR,322400000.0,2017-08-10T12:00:00Z
2614,BR,141000000.0,2017-05-10T16:00:00Z
2615,BR,81700000.0,2017-02-08T13:02:00Z
2616,BR,77400000.0,2016-11-09T11:00:00Z
2617,BR,277900000.0,2016-08-09T17:00:00Z
2618,QCOM,2302000000.0,2021-04-28T20:05:52Z
2619,QCOM,2737000000.0,2021-02-03T21:06:19Z
2620,QCOM,3517000000.0,2020-11-04T22:22:17Z
2621,QCOM,1022000000.0,2020-07-29T20:19:05Z
2622,QCOM,986000000.0,2020-04-29T20:19:06Z
2623,QCOM,1093000000.0,2020-02-05T21:05:04Z
2624,QCOM,798000000.0,2019-11-06T21:04:46Z
2625,QCOM,1386000000.0,2019-07-31T20:07:14Z
2626,QCOM,1118000000.0,2019-05-01T20:07:21Z
2627,QCOM,992000000.0,2019-01-30T21:06:39Z
2628,QCOM,-1022000000.0,2018-11-07T22:03:11Z
2629,QCOM,1456000000.0,2018-07-25T20:07:58Z
2630,QCOM,1125000000.0,2018-04-25T17:00:00Z
2631,QCOM,1504000000.0,2018-01-31T23:00:00Z
2632,QCOM,1352000000.0,2017-11-01T17:00:00Z
2633,QCOM,1229000000.0,2017-07-19T16:00:00Z
2634,QCOM,1209000000.0,2017-04-19T16:00:00Z
2635,QCOM,2119000000.0,2017-01-25T17:00:00Z
2636,QCOM,1851000000.0,2016-11-02T17:00:00Z
2637,QCOM,1971000000.0,2016-07-20T16:00:00Z
2638,ATVI,822000000.0,2021-05-04T20:05:02Z
2639,ATVI,644000000.0,2021-02-04T21:05:01Z
2640,ATVI,788000000.0,2020-10-29T20:05:01Z
2641,ATVI,754000000.0,2020-08-04T20:18:33Z
2642,ATVI,634000000.0,2020-05-05T20:05:01Z
2643,ATVI,484000000.0,2020-02-06T21:16:33Z
2644,ATVI,275000000.0,2019-11-07T21:05:02Z
2645,ATVI,395000000.0,2019-08-08T20:05:01Z
2646,ATVI,625000000.0,2019-05-02T20:10:00Z
2647,ATVI,663000000.0,2019-02-12T22:15:41Z
2648,ATVI,285000000.0,2018-11-08T21:19:55Z
2649,ATVI,451000000.0,2018-08-02T20:17:44Z
2650,ATVI,595000000.0,2018-05-03T16:00:00Z
2651,ATVI,238000000.0,2018-02-08T17:00:00Z
2652,ATVI,261000000.0,2017-11-02T17:00:00Z
2653,ATVI,331000000.0,2017-08-03T17:00:00Z
2654,ATVI,495000000.0,2017-05-04T04:00:00Z
2655,ATVI,435000000.0,2017-02-09T17:00:00Z
2656,ATVI,285000000.0,2016-11-03T17:00:00Z
2657,ATVI,230000000.0,2016-08-04T17:00:00Z
2658,DGX,685000000.0,2021-04-22T10:45:03Z
2659,DGX,720000000.0,2021-02-04T11:49:01Z
2660,DGX,881000000.0,2020-10-22T10:54:36Z
2661,DGX,279000000.0,2020-07-23T10:46:48Z
2662,DGX,184000000.0,2020-04-22T10:45:04Z
2663,DGX,404000000.0,2020-01-30T11:51:53Z
2664,DGX,334000000.0,2019-10-22T10:47:42Z
2665,DGX,337000000.0,2019-07-23T10:53:49Z
2666,DGX,271000000.0,2019-04-23T10:45:04Z
2667,DGX,261000000.0,2019-02-14T11:52:06Z
2668,DGX,326000000.0,2018-10-23T10:52:28Z
2669,DGX,331000000.0,2018-07-24T10:53:48Z
2670,DGX,301000000.0,2018-04-19T17:00:00Z
2671,DGX,315000000.0,2018-02-01T17:00:00Z
2672,DGX,319000000.0,2017-10-19T16:00:00Z
2673,DGX,352000000.0,2017-07-25T11:45:00Z
2674,DGX,300000000.0,2017-04-20T17:00:00Z
2675,DGX,346000000.0,2017-01-26T11:45:00Z
2676,DGX,329000000.0,2016-10-20T16:00:00Z
2677,DGX,302000000.0,2016-07-25T16:00:00Z
2678,TDG,478000000.0,2021-05-11T20:38:21Z
2679,TDG,367000000.0,2021-02-09T22:01:54Z
2680,TDG,392000000.0,2020-11-12T12:27:42Z
2681,TDG,332000000.0,2020-08-04T11:18:36Z
2682,TDG,592000000.0,2020-05-05T11:16:38Z
2683,TDG,585000000.0,2020-02-04T21:28:25Z
2684,TDG,567875000.0,2019-11-19T21:01:40Z
2685,TDG,564000000.0,2019-08-07T21:13:18Z
2686,TDG,510380000.0,2019-05-07T11:18:38Z
2687,TDG,433501000.0,2019-02-05T12:32:23Z
2688,TDG,468371000.0,2018-11-09T20:33:45Z
2689,TDG,439527000.0,2018-08-07T11:25:03Z
2690,TDG,420578000.0,2018-05-01T17:00:00Z
2691,TDG,359707000.0,2018-02-06T17:00:00Z
2692,TDG,415824000.0,2017-11-09T17:00:00Z
2693,TDG,400579000.0,2017-08-08T17:00:00Z
2694,TDG,383330000.0,2017-05-09T12:15:00Z
2695,TDG,355482000.0,2017-02-07T12:22:00Z
2696,TDG,395245000.0,2016-11-14T12:15:00Z
2697,TDG,352842000.0,2016-08-09T12:15:00Z
2698,LNC,327000000.0,2021-05-05T20:19:13Z
2699,LNC,158000000.0,2021-02-03T21:19:13Z
2700,LNC,530000000.0,2020-11-04T21:15:01Z
2701,LNC,-62000000.0,2020-08-05T20:24:54Z
2702,LNC,103000000.0,2020-05-06T20:19:08Z
2703,LNC,556000000.0,2020-02-05T21:47:26Z
2704,LNC,-133000000.0,2019-10-30T20:21:54Z
2705,LNC,495000000.0,2019-07-31T20:22:17Z
2706,LNC,347000000.0,2019-05-01T20:28:13Z
2707,LNC,547000000.0,2019-02-06T21:20:23Z
2708,LNC,605000000.0,2018-11-02T01:19:58Z
2709,LNC,524000000.0,2018-08-01T17:00:00Z
2710,LNC,534000000.0,2018-05-02T16:00:00Z
2711,LNC,606000000.0,2018-01-31T17:00:00Z
2712,LNC,587000000.0,2017-11-01T17:00:00Z
2713,LNC,607000000.0,2017-08-02T17:00:00Z
2714,LNC,551000000.0,2017-05-03T17:00:00Z
2715,LNC,417000000.0,2017-02-01T17:00:00Z
2716,LNC,683000000.0,2016-11-02T17:00:00Z
2717,LNC,518000000.0,2016-08-03T17:00:00Z
2718,IPG,246900000.0,2021-04-28T11:00:02Z
2719,IPG,482700000.0,2021-02-10T12:00:01Z
2720,IPG,293200000.0,2020-10-21T11:00:10Z
2721,IPG,151500000.0,2020-07-29T11:00:10Z
2722,IPG,77400000.0,2020-04-22T11:00:10Z
2723,IPG,490400000.0,2020-02-12T12:00:11Z
2724,IPG,280600000.0,2019-10-22T11:00:12Z
2725,IPG,265700000.0,2019-07-23T11:00:16Z
2726,IPG,83700000.0,2019-04-26T11:00:01Z
2727,IPG,457400000.0,2019-02-13T12:01:17Z
2728,IPG,252200000.0,2018-10-19T11:01:43Z
2729,IPG,252700000.0,2018-07-24T11:01:20Z
2730,IPG,38800000.0,2018-04-27T22:00:00Z
2731,IPG,424500000.0,2018-02-14T17:00:00Z
2732,IPG,253800000.0,2017-10-24T15:51:00Z
2733,IPG,223400000.0,2017-07-25T12:00:00Z
2734,IPG,34600000.0,2017-04-21T16:00:00Z
2735,IPG,484000000.0,2017-02-10T12:00:00Z
2736,IPG,209400000.0,2016-10-27T17:00:00Z
2737,IPG,226900000.0,2016-07-21T17:00:00Z
2738,JNPR,51700000.0,2021-04-27T20:10:00Z
2739,JNPR,159900000.0,2021-01-28T21:19:09Z
2740,JNPR,125800000.0,2020-10-27T20:15:10Z
2741,JNPR,100900000.0,2020-07-28T20:22:57Z
2742,JNPR,42300000.0,2020-04-28T20:22:11Z
2743,JNPR,178000000.0,2020-01-27T21:23:32Z
2744,JNPR,134700000.0,2019-10-25T10:07:15Z
2745,JNPR,101400000.0,2019-07-25T20:22:55Z
2746,JNPR,60500000.0,2019-04-25T20:27:13Z
2747,JNPR,196000000.0,2019-01-29T21:28:49Z
2748,JNPR,163300000.0,2018-10-23T20:24:14Z
2749,JNPR,160600000.0,2018-07-26T20:25:10Z
2750,JNPR,50600000.0,2018-05-01T17:00:00Z
2751,JNPR,246100000.0,2018-01-30T17:00:00Z
2752,JNPR,238400000.0,2017-10-24T17:00:00Z
2753,JNPR,266200000.0,2017-07-25T17:00:00Z
2754,JNPR,174900000.0,2017-04-25T17:00:00Z
2755,JNPR,287400000.0,2017-01-26T17:00:00Z
2756,JNPR,253400000.0,2016-10-25T17:00:00Z
2757,JNPR,211100000.0,2016-07-26T21:15:00Z
2758,TMUS,2312000000.0,2021-05-04T20:05:22Z
2759,TMUS,2297000000.0,2021-02-04T21:05:25Z
2760,TMUS,2754000000.0,2020-11-05T21:08:26Z
2761,TMUS,2182000000.0,2020-08-06T20:06:46Z
2762,TMUS,1789000000.0,2020-05-01T12:31:36Z
2763,TMUS,1364000000.0,2020-02-06T21:05:23Z
2764,TMUS,1633000000.0,2019-10-28T20:13:47Z
2765,TMUS,1741000000.0,2019-07-25T20:13:25Z
2766,TMUS,1596000000.0,2019-04-25T20:22:51Z
2767,TMUS,1134000000.0,2019-02-07T12:52:30Z
2768,TMUS,1443000000.0,2018-10-30T20:06:36Z
2769,TMUS,1386000000.0,2018-08-01T20:17:35Z
2770,TMUS,1292000000.0,2018-05-01T23:00:00Z
2771,TMUS,1128000000.0,2018-02-08T17:00:00Z
2772,TMUS,1324000000.0,2017-10-23T16:00:00Z
2773,TMUS,1324000000.0,2017-07-19T21:05:00Z
2774,TMUS,1039000000.0,2017-04-24T17:00:00Z
2775,TMUS,1001000000.0,2017-02-14T17:00:00Z
2776,TMUS,1047000000.0,2016-10-24T16:00:00Z
2777,TMUS,830000000.0,2016-07-27T16:00:00Z
2778,CTLT,185500000.0,2021-05-04T13:05:48Z
2779,CTLT,141000000.0,2021-02-02T12:17:37Z
2780,CTLT,95400000.0,2020-11-03T13:12:29Z
2781,CTLT,206100000.0,2020-08-31T20:31:44Z
2782,CTLT,82000000.0,2020-05-05T12:33:34Z
2783,CTLT,95600000.0,2020-02-03T13:35:02Z
2784,CTLT,30100000.0,2019-11-05T13:40:41Z
2785,CTLT,125900000.0,2019-08-27T21:26:37Z
2786,CTLT,72000000.0,2019-05-07T14:58:31Z
2787,CTLT,76800000.0,2019-02-05T15:14:42Z
2788,CTLT,31500000.0,2018-11-06T12:32:51Z
2789,CTLT,131200000.0,2018-08-28T13:16:53Z
2790,CTLT,64200000.0,2018-05-01T23:00:00Z
2791,CTLT,71300000.0,2018-02-05T23:00:00Z
2792,CTLT,27400000.0,2017-11-06T23:00:00Z
2793,CTLT,102800000.0,2017-08-28T23:00:00Z
2794,CTLT,59200000.0,2017-05-04T17:00:00Z
2795,CTLT,57800000.0,2017-02-06T17:00:00Z
2796,CTLT,28000000.0,2016-11-07T17:00:00Z
2797,CTLT,106600000.0,2016-08-29T17:00:00Z
2798,ESS,213899000.0,2021-04-27T20:45:35Z
2799,ESS,128346000.0,2021-02-04T22:02:59Z
2800,ESS,143899000.0,2020-10-28T20:15:00Z
2801,ESS,135372000.0,2020-08-03T21:08:08Z
2802,ESS,386915000.0,2020-05-06T20:34:27Z
2803,ESS,181223000.0,2020-01-29T21:51:36Z
2804,ESS,144295000.0,2019-10-23T21:02:53Z
2805,ESS,141543000.0,2019-07-24T21:05:36Z
2806,ESS,163538000.0,2019-04-24T20:34:51Z
2807,ESS,174841000.0,2019-01-30T21:58:01Z
2808,ESS,130716000.0,2018-10-29T12:48:35Z
2809,ESS,153633000.0,2018-08-01T20:50:45Z
2810,ESS,143378000.0,2018-05-02T17:00:00Z
2811,ESS,158301000.0,2018-02-07T17:00:00Z
2812,ESS,132969000.0,2017-11-01T17:00:00Z
2813,ESS,124988000.0,2017-07-27T06:52:00Z
2814,ESS,233342000.0,2017-04-27T19:58:00Z
2815,ESS,250051000.0,2017-02-02T22:05:00Z
2816,ESS,119264000.0,2016-10-27T21:15:00Z
2817,ESS,120436000.0,2016-07-28T20:18:00Z
2818,WLTW,915000000.0,2021-04-29T10:02:59Z
2819,WLTW,783000000.0,2021-02-09T11:12:35Z
2820,WLTW,201000000.0,2020-10-29T10:41:23Z
2821,WLTW,255000000.0,2020-07-30T22:36:23Z
2822,WLTW,473000000.0,2020-04-30T10:20:17Z
2823,WLTW,724000000.0,2020-02-06T11:43:44Z
2824,WLTW,162000000.0,2019-10-31T10:12:25Z
2825,WLTW,237000000.0,2019-07-31T10:07:49Z
2826,WLTW,430000000.0,2019-05-03T20:08:38Z
2827,WLTW,593000000.0,2019-02-07T11:12:49Z
2828,WLTW,133000000.0,2018-11-02T21:46:32Z
2829,WLTW,201000000.0,2018-08-06T20:08:22Z
2830,WLTW,367000000.0,2018-05-07T17:00:00Z
2831,WLTW,245000000.0,2018-02-08T17:00:00Z
2832,WLTW,127000000.0,2017-11-02T17:00:00Z
2833,WLTW,185000000.0,2017-08-03T11:00:00Z
2834,WLTW,511000000.0,2017-05-04T11:00:00Z
2835,WLTW,227000000.0,2017-03-01T17:00:00Z
2836,WLTW,72000000.0,2016-11-07T17:00:00Z
2837,WLTW,212000000.0,2016-08-09T17:00:00Z
2838,JBHT,207652000.0,2021-04-15T20:07:41Z
2839,JBHT,207692000.0,2021-01-19T21:16:44Z
2840,JBHT,175503000.0,2020-10-16T11:05:37Z
2841,JBHT,175183000.0,2020-07-16T20:07:41Z
2842,JBHT,154741000.0,2020-04-14T20:08:43Z
2843,JBHT,205075000.0,2020-01-17T22:10:27Z
2844,JBHT,167862000.0,2019-10-17T21:23:53Z
2845,JBHT,193093000.0,2019-07-15T20:01:00Z
2846,JBHT,167795000.0,2019-04-15T20:03:39Z
2847,JBHT,122739000.0,2019-01-17T21:02:00Z
2848,JBHT,174688000.0,2018-10-17T00:00:00Z
2849,JBHT,214812000.0,2018-07-16T17:00:00Z
2850,JBHT,168781000.0,2018-04-16T17:00:00Z
2851,JBHT,145813000.0,2018-01-18T17:00:00Z
2852,JBHT,164972000.0,2017-10-17T16:00:00Z
2853,JBHT,163615000.0,2017-07-17T17:00:00Z
2854,JBHT,149389000.0,2017-04-17T12:26:00Z
2855,JBHT,194361000.0,2017-01-19T17:00:00Z
2856,JBHT,182977000.0,2016-10-17T11:45:00Z
2857,JBHT,175792000.0,2016-07-18T12:32:00Z
2858,AMGN,2129000000.0,2021-04-27T20:03:53Z
2859,AMGN,2008000000.0,2021-02-02T21:01:05Z
2860,AMGN,2453000000.0,2020-10-28T20:05:31Z
2861,AMGN,2323000000.0,2020-07-28T20:01:04Z
2862,AMGN,2355000000.0,2020-04-30T20:01:03Z
2863,AMGN,2048000000.0,2020-01-30T21:01:05Z
2864,AMGN,2476000000.0,2019-10-29T20:01:04Z
2865,AMGN,2678000000.0,2019-07-30T20:01:05Z
2866,AMGN,2472000000.0,2019-04-30T20:01:04Z
2867,AMGN,2382000000.0,2019-01-29T21:01:05Z
2868,AMGN,2323000000.0,2018-10-30T20:10:00Z
2869,AMGN,2832000000.0,2018-07-26T20:17:35Z
2870,AMGN,2726000000.0,2018-04-24T17:00:00Z
2871,AMGN,2245000000.0,2018-02-01T17:00:00Z
2872,AMGN,2439000000.0,2017-10-25T17:00:00Z
2873,AMGN,2698000000.0,2017-07-25T21:01:00Z
2874,AMGN,2591000000.0,2017-04-26T21:05:00Z
2875,AMGN,2485000000.0,2017-02-02T21:21:00Z
2876,AMGN,2527000000.0,2016-10-27T21:01:00Z
2877,AMGN,2458000000.0,2016-07-27T21:01:00Z
2878,TAP,171000000.0,2021-04-29T11:00:00Z
2879,TAP,255800000.0,2021-02-11T12:00:01Z
2880,TAP,573100000.0,2020-10-29T11:03:09Z
2881,TAP,534300000.0,2020-07-30T11:00:00Z
2882,TAP,157600000.0,2020-04-30T11:00:00Z
2883,TAP,282400000.0,2020-02-12T12:00:01Z
2884,TAP,497000000.0,2019-10-30T10:55:00Z
2885,TAP,468500000.0,2019-07-31T11:00:00Z
2886,TAP,212000000.0,2019-05-01T11:00:01Z
2887,TAP,82200000.0,2019-02-12T12:00:01Z
2888,TAP,522200000.0,2018-10-31T11:00:00Z
2889,TAP,548000000.0,2018-08-01T16:00:00Z
2890,TAP,200200000.0,2018-05-02T17:00:00Z
2891,TAP,373100000.0,2018-02-14T17:00:00Z
2892,TAP,465500000.0,2017-11-01T17:00:00Z
2893,TAP,583600000.0,2017-08-02T16:00:00Z
2894,TAP,458200000.0,2017-05-03T05:00:00Z
2895,TAP,105100000.0,2017-02-14T14:02:00Z
2896,TAP,275900000.0,2016-11-01T11:45:00Z
2897,TAP,342500000.0,2016-08-02T17:00:00Z
2898,EFX,305700000.0,2021-04-21T20:32:52Z
2899,EFX,180400000.0,2021-02-10T22:07:41Z
2900,EFX,337800000.0,2020-10-22T20:50:05Z
2901,EFX,159300000.0,2020-07-22T20:56:10Z
2902,EFX,181200000.0,2020-04-20T21:28:53Z
2903,EFX,53300000.0,2020-02-12T22:18:38Z
2904,EFX,124500000.0,2019-10-23T20:54:36Z
2905,EFX,116600000.0,2019-07-24T21:15:38Z
2906,EFX,-604300000.0,2019-05-10T20:29:15Z
2907,EFX,51500000.0,2019-02-20T22:13:40Z
2908,EFX,65400000.0,2018-10-24T20:30:51Z
2909,EFX,195800000.0,2018-07-25T17:00:00Z
2910,EFX,147100000.0,2018-04-25T17:00:00Z
2911,EFX,195000000.0,2018-03-01T23:00:00Z
2912,EFX,157400000.0,2017-11-09T22:00:00Z
2913,EFX,267200000.0,2017-07-26T21:41:00Z
2914,EFX,219900000.0,2017-04-26T21:15:00Z
2915,EFX,212400000.0,2017-02-08T21:17:00Z
2916,EFX,214500000.0,2016-10-26T17:00:00Z
2917,EFX,224900000.0,2016-07-27T21:04:00Z
2918,UAL,-2747000000.0,2021-04-19T20:30:09Z
2919,UAL,-2245000000.0,2021-01-20T22:03:45Z
2920,UAL,-2717000000.0,2020-10-14T20:15:07Z
2921,UAL,-3059000000.0,2020-07-21T20:15:22Z
2922,UAL,-924000000.0,2020-04-30T20:30:08Z
2923,UAL,906000000.0,2020-01-21T21:16:25Z
2924,UAL,1484000000.0,2019-10-15T20:15:06Z
2925,UAL,1553000000.0,2019-07-16T20:15:07Z
2926,UAL,518000000.0,2019-04-16T20:16:02Z
